BXP,,11:50,Y505,,220702-05
SNQ,55,10
ILQ,17
IZQ,,20:36,G9701,,双&220624-26
IUQ,17,2
IOQ,17
IOQ,,21:31,G9702,,双&220624-26
IUQ,17,2
IZQ,19
IZQ,,20:26,G9703,,220626
IUQ,17,2
IOQ,17
IOQ,,21:36,G9704,,220626
IUQ,17,2
IZQ,19
IZQ,,18:17,G9709,,220626
IUQ,17,2
IOQ,17
NXG,,12:53,G9803,,220620-30
XGG,38,2
JIG,23,2
THG,12,2
WAG,13,2
GOG,32
NXG,,12:53,G9803,,220701
XGG,38,2
JIG,23,2
THG,12,2
WAG,13,2
GOG,32
NXG,,12:53,G9803,,220702-11
XGG,38,2
JIG,23,2
THG,12,2
WAG,13,2
GOG,32
GOG,,15:34,G9804,,220620-30
WAG,32,2
THG,12,6
JIG,12,2
XGG,22,2
FIG,17,8
NXG,25
GOG,,15:34,G9804,,220701
WAG,32,2
THG,12,6
JIG,12,2
XGG,22,2
FIG,17,8
NXG,25
GOG,,15:34,G9804,,220702-11
WAG,32,2
THG,12,6
JIG,12,2
XGG,22,2
FIG,17,8
NXG,25
GOG,,13:39,G9806,,220620|25|27
GIG,13,2
JIG,38,2
JSG,10,2
NXG,52
NXG,,15:00,G9807,,220627
FIG,25,2
JIG,36,2
GOG,46
GOG,,14:33,G9808,,220628
JIG,47,3
XGG,22,2
NXG,37
PBG,,07:07,G9858,,220621-0701
YEG,17,2
XBG,15,2
GCG,22,7
NXG,16
GOG,,08:10,G9864,,220621-23|25-0701
WAG,32,2
THG,12,2
JIG,12,2
JSG,10,2
EJG,14,2
ZOG,14,13
NXG,31
GOG,,08:10,G9864,,220702-11
WAG,32,2
THG,12,2
JIG,12,2
JSG,10,2
EJG,14,2
ZOG,14,13
NXG,31
XKS,,08:01,G9874,,220624-0710
JJS,18,2
QYS,11,2
PTS,26,2
FQS,20,7
FYS,15,10
FZS,17,19
MBS,19,2
GBS,11,2
YPS,14,2
JUS,16,14
NOS,16,2
SRG,33,3
WYG,24,2
JDG,28
JDG,,14:08,G9876,,220624-0710
WYG,26,2
DWG,12,3
SRG,17,7
WBS,22,9
NOS,13,2
JUS,16,9
YPS,16,2
GBS,15,7
MBS,11,17
FZS,21,4
FYS,16,6
PTS,31,2
QYS,26,2
XKS,31
NCG,,08:35,G9879,,220623
JIG,61,2
STS,136,2
LYS,16
LYS,,12:35,G9880,,220623
GSS,36,2
RJG,43,2
JIG,82,3
XGG,22,2
NXG,36
TXP,,14:31,D27
TSP,40,3
UDP,20,6
QTP,28,3
SHD,14,16
SND,24,10
HPD,22,2
SBT,90,3
CRT,77,2
DXT,26,6
VAB,46
VAB,,06:48,D28,,220701-11
DXT,44,2
CRT,26,2
SBT,79,3
HPD,89,2
SND,22,1
SHD,24,2
BEP,26,9
TSP,36,5
FHP,24,16
TXP,22
ZEJ,,13:08,D55
LDJ,17,3
JNJ,55,4
JBJ,12,6
YXJ,44,3
LNR,61,2
HMR,86,6
SMR,77,2
TAR,30,2
WAR,63
WAR,,10:18,D56
TAR,53,2
HMR,98,6
LNR,87,2
YXJ,58,3
JBJ,48,6
JNJ,12,3
ZEJ,66
VUQ,,07:00,D083
HMQ,30,1
MHQ,29,1
WEQ,29,1
QYQ,29,1
BWQ,29,1
WNQ,29,1
LIQ,29,1
TWQ,29,1
SEQ,29
QNB,,07:58,D112
RHX,31,2
LFX,11,2
ZDB,25,2
HBB,22,5
CCT,74,3
JLL,40,3
JOL,29,2
DHL,35,2
DAL,10,2
AXL,17,2
YXL,23
YXL,,14:38,D114
AXL,22,2
DAL,17,2
DHL,10,2
JOL,35,2
JLL,30,3
CCT,40,3
VAB,68,6
HBB,10,2
RHX,49,2
QNB,33
VAB,,13:55,D116
CCT,68,10
JLL,40,4
JOL,29,2
DHL,35,2
AXL,23,2
YXL,23
YXL,,09:30,D118
AXL,22,2
DHL,23,2
JOL,35,2
JLL,30,4
CCT,40,5
DXT,29,2
FBT,18,2
VAB,30
CCT,,07:10,D119
DXT,28,2
FBT,19,2
SBB,17,2
VAB,16,4
KBX,87,2
MDB,11
MDB,,10:48,D120
OZB,46,2
VAB,52,3
FBT,29,2
DXT,19,2
CCT,29
CCT,,14:46,D121
VAB,68,5
BZB,36,2
OLB,17,2
FNB,24,2
YEB,29,2
JMB,34
JMB,,18:53,D122
YEB,33,2
FNB,30,2
BZB,37,2
HBB,30,4
CCT,74
VAB,,10:00,D124
SBB,16,9
FBT,17,8
CCT,43,7
JLL,40
JLL,,07:29,D126
SML,11,2
CCT,33,3
DXT,28,2
FBT,19,2
VAB,29
QNB,,18:03,D128
RHX,31,3
LFX,11,2
ADX,9,2
HBB,38,4
FBT,35,3
DXT,19,2
CCT,27,5
JLL,41
JLL,,12:54,D130
CCT,40,3
DXT,28,7
VAB,44,4
HTB,15,2
ZDB,17,2
ADX,20,2
RHX,15,2
TKX,15,2
QNB,21
CUL,,07:20,D151
YQL,12,2
DHL,29,2
JLL,61,3
CCT,40,4
FBT,43,8
VAB,30,4
HBB,10,3
ADX,37,2
RHX,16,2
QNB,32
QNB,,14:01,D152
RHX,31,2
LFX,11,2
VAB,49,12
FBT,29,2
DXT,19,2
CCT,28,3
JLL,40,3
DHL,60,2
CUL,39
NFZ,,08:47,D201
IZQ,166
IZQ,,09:04,D202
NFZ,167
NFZ,,12:13,D203
IZQ,170
IZQ,,12:10,D204
NFZ,167
NFZ,,15:20,D205
IZQ,169
IZQ,,15:22,D206
NFZ,167
NFZ,,18:29,D207
IZQ,170
IZQ,,19:38,D208,,w7126
NFZ,167
IZQ,,19:38,D208,,w345
NFZ,167
KQW,,08:00,D211
IZQ,250
IZQ,,13:55,D212
KQW,259
KQW,,13:48,D213
IZQ,256
IZQ,,08:58,D214
KQW,259
NFZ,,08:00,D221
IZQ,172
IZQ,,08:07,D222
NFZ,166
NFZ,,11:24,D223
IZQ,169
IZQ,,11:17,D224
NFZ,168
NFZ,,14:59,D225
IZQ,171
IZQ,,14:35,D226
NFZ,172
NFZ,,17:52,D227
IZQ,168
IZQ,,18:11,D228
NFZ,170
TNV,,18:20,D315
WUV,40,3
EAF,19,2
CUF,14,2
CAF,9,9
GVF,17,2
JGF,10,3
JOF,22,2
ZZF,36,6
ZAF,16
ZAF,,07:03,D317
ZZF,16,2
WIF,23,2
JOF,15,2
JGF,23,2
GVF,11,2
CUF,23,2
EAF,15,2
WUV,19,3
AXV,14,3
TEV,16,3
TNV,22
AOH,,06:13,D352
KNH,19,2
SZH,13,2
WXH,15,2
QYH,11,2
CZH,8,2
DYH,15,2
ZJH,13,2
NKH,29,5
ENH,48,4
UAH,28,2
HKN,85,6
QJN,52,2
JBN,26,2
HAN,34,5
BNN,55,2
ESN,52,6
LCN,35,2
OSW,41,2
FEW,34,2
CUW,39,4
WKW,25,4
TVW,23,6
NIW,27,9
ICW,56
ICW,,07:57,D354
WKW,98,8
CUW,25,9
FEW,38,3
OSW,35,2
LCN,37,2
ESN,34,4
HAN,107,4
JBN,35,2
QJN,25,2
HKN,58,10
VXN,29,4
MBN,13,4
UAH,47,2
ENH,29,4
NKH,48,6
ZJH,29,10
DYH,13,2
CZH,16,2
WXH,15,2
SZH,15,2
KNH,13,2
AOH,19
HKN,,12:10,D361,,220624-0711
HCN,23,6
XAN,25,2
QJN,11,2
HAN,59,6
ESN,104,6
LCN,36,3
OSW,41,3
FEW,34,13
CUW,40,4
WKW,25,3
TVW,24,4
NIW,29,6
IAW,16,2
ICW,47
ICW,,08:59,D362
CUW,113,4
ESN,134,4
HAN,102,4
JBN,35,2
HKN,73
WHN,,07:35,D366
HKN,20,5
TNN,35,2
QJN,20,2
JBN,26,2
HAN,34,6
GGN,67,2
ESN,41,4
LCN,35,3
FUW,56,2
COW,28,2
CUW,30,13
WKW,25,3
IAW,56,3
ICW,50
ICW,,10:53,D368
TVW,76,2
WKW,24,2
CUW,25,6
FEW,38,2
FUW,19,2
ESN,85,7
HAN,107,9
JBN,35,2
XAN,31,2
TNN,14,2
HCN,15,2
HKN,25,19
WHN,24
UIH,,07:20,D375
HAU,44,2
BAU,15,2
YDU,28,2
DNU,17,2
ZJH,16,6
NKH,29,4
WHH,29,2
TJH,28,2
AQH,31,4
QSU,21,2
TAU,12,2
LSG,36,2
DAG,16,2
ACG,14,2
NXG,20,4
EJG,46,2
JIG,20,2
THG,13,6
WAG,13,6
XIG,17,2
GOG,25,4
DIG,38,2
HPA,13,14
LCA,18,2
HEA,21,2
HUA,21,2
IOQ,35
IOQ,,06:27,D376
HUA,31,2
HEA,22,7
XFG,66,2
GOG,19,6
XIG,27,10
JIG,35,2
XGG,25,2
NXG,40,13
ACG,20,2
GAG,12,2
LSG,19,2
QSU,40,2
AQH,23,4
TJH,30,2
WHH,28,2
NKH,30,4
ZJH,28,3
YDU,29,2
BAU,27,2
HAU,15,2
LIU,12,2
UIH,37
AOH,,07:47,D377
EAH,24,16
EPH,8,6
HGH,25,2
SLH,19,2
NGH,39,9
TZH,54,2
YGH,18,2
UPH,17,2
VRH,15,2
ARH,16,3
FES,22,2
TLS,9,2
FYS,65,4
PTS,31,2
QYS,25,2
XKS,28,6
ZUS,18,2
ZCS,15,2
YBS,12,2
ZDS,13,2
PEQ,34,2
IOQ,79
AOH,,14:45,D381
EAH,24,10
EPH,8,7
EUH,16,2
EVH,7,6
HGH,10,3
CTH,34,2
NGH,22,6
NHH,28,2
UFH,22,2
VHH,19,2
UPH,24,2
VRH,15,2
CEH,24,2
XOS,32,2
LVS,32,2
FYS,28,23
FQS,15,2
PTS,20
FYS,,07:36,D382,,220701-09
NES,34,2
XOS,28,2
FES,20,2
CEH,15,2
VRH,23,2
OQH,57,2
NGH,41,7
SSH,29,2
HGH,27,7
TCH,17,2
EGH,21,9
AOH,19
DNA,,08:04,D385
IOQ,21,4
IFQ,17,2
OGQ,34,2
CNQ,37,2
RVQ,26,7
ZDS,9,8
ZUS,31,2
JES,9,2
XKS,17,5
QYS,25,2
XWS,18,2
FQS,27,2
FYS,14,8
LVS,27,2
NES,11,2
TLS,36,2
ARH,28,2
RAH,9,2
VRH,11,2
TZH,43,2
UFH,11,2
NGH,48,9
CTH,21,2
SLH,19,2
HGH,20,12
EPH,24,2
AOH,29
WHN,,08:54,D618
HKN,21,8
TNN,35,2
QJN,20,2
JBN,26,2
HAN,34,6
BNN,55,2
GGN,16,8
JRN,23,2
ESN,23,5
LCN,35,4
OSW,40,2
FUW,19,2
FEW,19,2
CUW,39,8
WKW,25,2
TVW,24,5
ICW,78
ICW,,07:00,D620
TVW,75,2
CUW,44,7
FEW,39,2
ESN,100,4
HAN,107,7
JBN,35,3
XAN,31,2
HKN,47,11
WHN,25
HKN,,07:25,D629
QJN,51,2
JBN,27,2
HAN,34,5
BNN,55,3
GGN,16,2
ESN,41,5
LCN,36,2
OSW,40,2
FEW,34,3
CUW,40
CUW,,14:31,D630
OSW,69,2
LCN,38,2
ESN,34,5
JRN,22,2
HAN,87,7
JBN,35,4
HKN,72
HKN,,06:42,D633
TNN,35,4
JBN,44,2
HAN,34,6
BNN,55,2
GGN,16,2
JRN,22,2
ESN,23,7
LCN,35,3
OSW,40,2
FUW,19,3
FEW,19,3
COW,13,2
CUW,30,12
WKW,25,2
TVW,24,2
NIW,29,6
ICW,58
ICW,,13:27,D634
TVW,75,2
WKW,24,2
CUW,25,6
OSW,71,2
LCN,38,2
ESN,35,4
HAN,107,4
JBN,35,2
HKN,76
AOH,,06:32,D636
KNH,19,2
ITH,16,2
WXH,13,2
CZH,16,2
DYH,16,2
ZJH,13,2
NKH,29,4
INH,20,9
ENH,32,4
UAH,28,2
MBN,44,6
HKN,41,4
JBN,74,3
HAN,35,8
JRN,85,2
ESN,23,4
LCN,35,4
OSW,40,2
FUW,19,2
FEW,19,2
CUW,39,8
ICW,116
ICW,,07:10,D638
NIW,58,2
WKW,49,4
CUW,25,8
COW,30,2
FUW,27,2
ESN,85,7
JRN,24,7
HAN,88,6
JBN,36,2
QJN,26,2
HCN,33,2
HKN,24,9
VXN,29,20
JZH,46,3
UAH,17,2
ENH,29,8
NKH,48,6
ZJH,29,2
DYH,13,5
CZH,15,2
WXH,15,2
SZH,16,2
AOH,36
NGH,,07:12,D656
CTH,21,2
HGH,39,11
DRH,13,10
AJU,26,2
GNU,9,2
ECH,21,4
WHH,28,2
GUH,20,3
ENH,27,4
UAH,28,12
JZH,17,2
HKN,68,12
HCN,23,12
XAN,26,7
QJN,11,8
HAN,59,9
ESN,104,8
LCN,35,3
OSW,40,3
CUW,70
CUW,,07:19,D658
FEW,38,2
OSW,35,2
ESN,67,4
HAN,107,12
JBN,35,2
XAN,32,7
TNN,14,2
HKN,36,4
VXN,29,2
MBN,13,12
UAH,48,2
ENH,28,5
GUH,27,3
WHH,20,2
ECH,27,4
AJU,26,2
HGH,36,3
SLH,19,8
CTH,19,2
NGH,22
XMS,,13:14,D661,,220711
CBQ,77,3
PEQ,17,2
IOQ,79
IOQ,,10:00,D662
CNQ,80,2
CBQ,13,2
XMS,75
XKS,,10:50,D663,,220711
CBQ,60,2
IOQ,89
IOQ,,08:00,D664
CBQ,87,2
XKS,63
XKS,,19:19,D665,,220711
CBQ,61,2
IOQ,89
IOQ,,16:30,D666
CBQ,87,2
XKS,61
XMS,,16:55,D667,,220711
CBQ,75,2
PEQ,17,2
IOQ,79
IOQ,,13:41,D668
PEQ,72,2
CBQ,21,2
XMS,75
FYS,,18:16,D671,,220624|26|30-0711
PTS,31,2
QYS,25,2
XKS,32,7
JES,12,2
ZUS,10,2
YBS,23,2
CBQ,27,3
PEQ,18,2
IOQ,77
IOQ,,16:07,D672
KNQ,22,2
KDQ,12,2
LLQ,30,17
KTQ,12,2
CBQ,29,6
ZCS,36,2
ZUS,16,3
XKS,17,4
QYS,26,2
PTS,25,2
FQS,20,2
FYS,15
XMS,,11:57,D673,,220701-11
ZDS,64,2
CBQ,19,5
PEQ,17,7
KTQ,12,6
LLQ,12,3
KNQ,38,2
IFQ,9,2
IOQ,22
IOQ,,07:30,D674
PEQ,73,2
CNQ,11,2
CBQ,14,4
RVQ,16,2
ZDS,9,11
YBS,12,2
ZCS,12,2
ZUS,16,2
XMS,32
IOQ,,18:49,D676
KNQ,22,2
LLQ,39,2
CNQ,27,2
CBQ,14,4
ZDS,21,5
YBS,12,2
ZUS,26,3
XMS,29
PTS,,06:56,D681,,w671
JJS,32,2
XKS,19,6
ZUS,18,2
ZCS,15,2
YBS,12,2
CBQ,27,4
CNQ,11,2
PEQ,10,2
LLQ,20,2
IOQ,62
PTS,,06:56,D681,,220705-07
JJS,32,2
XKS,19,6
ZUS,18,2
ZCS,15,2
YBS,12,2
CBQ,27,4
CNQ,11,2
PEQ,10,2
LLQ,20,2
IOQ,62
XMS,,13:40,D683,,220701-05
ZCS,44,2
ZDS,20,2
CBQ,19,8
PEQ,17,2
LLQ,20,2
KDQ,31,7
IOQ,35
IOQ,,11:55,D684
KNQ,22,2
OGQ,29,2
CNQ,36,2
CBQ,14,4
RVQ,16,2
ZDS,9,12
YBS,13,2
ZUS,23,2
XMS,32
IOQ,,18:12,D686,,w567
IFQ,17,2
KNQ,9,2
KMQ,21,2
OGQ,12,2
CBQ,47,7
RVQ,16,2
ZUS,36,2
XKS,18,15
JJS,18,2
QYS,11,2
HNS,10,2
PTS,20
IOQ,,12:42,D688,,220630-0711
IFQ,17,2
KDQ,17,2
OGQ,21,2
KTQ,21,2
CBQ,28,4
ZCS,37,2
ZUS,16,2
XMS,29
IOQ,,17:57,D690
KNQ,22,3
OGQ,29,2
CNQ,37,2
CBQ,14,2
ZDS,20,2
ZUS,32,2
XKS,17
XMS,,08:57,D695
CBQ,78,3
IOQ,90
IOQ,,17:52,D696
CBQ,92,2
ZUS,46,2
XMS,31
BJP,,19:22,D701,,双&220630-0710
COP,124,2
NJH,444,6,,1,双&220701-11
SHH,147
SHH,,19:08,D702,,单
NJH,150,6
COP,434,2,,1,单
BJP,133
VNP,,19:36,D703
TXP,72,2
UTH,561,5,,1
HIH,26,2
RBH,12,2
ZAU,36,2
CAU,12,2
TCU,23,12
SNH,48
SNH,,17:48,D704
TCU,47,2
CAU,23,2
NXU,25,2
RBH,20,2
HIH,12,2
UTH,26,5
VNP,636,,,1
BJP,,21:21,D705
MGH,498,2,,1
NJH,65,6
CZH,61,2
SHH,92
SHH,,21:15,D706
WXH,68,3
NJH,84,6
TXP,492,2,,1
BJP,76
VNP,,19:43,D709
NJH,568,6,,1
SZH,98,2
SHH,57
SHH,,21:23,D710
SZH,45,2
NJH,106,6,,1
COP,433,2
VNP,127
BJP,,21:15,D711
TXP,75,9
NJH,493,6,,1
JXH,194,2
HNH,15,2
HZH,40
HZH,,19:49,D712
HNH,34,2
JXH,16,2
NJH,199,6,,1
DZP,387,2
BJP,181
BJP,,19:16,D717
DZP,183,2
NJH,385,6,,1
JXH,183,2
HNH,16,2
HZH,43
HZH,,17:25,D718
HNH,35,2
JXH,15,2
NJH,193,6
TXP,493,2,,1
BJP,75
BJP,,22:42,D725
JAK,293,6,,1
ZBK,59,3
WFK,42,3
QHK,66
QHK,,21:00,D726,,220630-0709
WFK,65,3
ZBK,49,3
JAK,61,12,,1,220701-10
TXP,266,2
BJP,82
FTP,,20:03,D727
HSP,128,3
UCK,78,3
FYH,201,6,,1
NXG,286,8
VAG,125,4
GZG,105,5
HCQ,253,3
SZQ,76
SZQ,,14:20,D728
HCQ,77,5
GZG,260,4
VAG,107,4
NCG,133,7,,1
FYH,291,7
HIK,132,2
UCK,68,2
HSP,77,2
SYP,38,2
FTP,100
FTP,,18:37,D733
HSP,129,2
UCK,80,3
HIK,70,3
JJG,368,3,,1
NXG,62,7
VAG,127,3
JGG,62
JGG,,17:43,D734
VAG,66,6
NXG,116,8
JJG,62,2
HSP,512,2,,1
FTP,133
FTP,,19:56,D735
VON,552,2,,1
JJG,85,3
NCG,68
FTP,,19:24,D737
RQP,71,2
HSP,66,8
JJG,513,3,,1
NCG,68
NCG,,19:42,D738,,220620-30
JJG,62,3
VON,94,2
HSP,427,2,,1,220621-0701
FTP,130
FTP,,18:25,D739
RQP,69,2
HSP,62,2
UCK,82,3
HIK,70,3
FYH,134,6,,1
JJG,228,3
NXG,62,7
FZG,48,2
JCS,55,4
NHS,42,4
QLS,11,4
GPS,30,6
LYS,49
LYS,,13:18,D740,,220627-0705
GPS,48,4
QLS,30,4
NHS,7,8
JCS,46,2
FZG,54,3
NXG,47,6
MCN,184,2
FYH,119,7
HIK,136,3,,1,220628-0706
UCK,67,3
HSP,81,3
FTP,138
FTP,,16:20,D745
HSP,128,2
UCK,81,2
HIK,70,3
FYH,134,6
JJG,227,3,,1
TNS,206,2
SHS,40,3
PTS,87,2
XKS,68
XKS,,17:34,D746
PTS,64,4
SHS,88,3
TNS,39,3
NCG,132,6
FYH,289,6,,1
HIK,132,2
UCK,69,2
SYP,117,2
FTP,99
CUW,,06:36,D751
NCE,81,2
NBE,33,2
CXE,23,2
GYW,45,6
INJ,63,3
HDJ,57,3
LZJ,106
LAJ,,15:12,D752
LZJ,12,7
MXJ,106,2
INJ,67,3
GYW,59,6
CXE,44,2
LZE,14,2
NBE,13,2
NCE,29,2
CUW,80
CUW,,16:10,D753
WSE,56,2
NCE,29,2
NBE,31,2
LZE,13,2
GYW,55,6
INJ,64,3
LZJ,162
LZJ,,08:48,D754
HDJ,108,2
INJ,57,3
AOJ,39,2
GYW,26,6
NCE,87,3
WSE,29,3
CUW,57
CUW,,13:51,D755
NCE,82,3
GYW,93,7
INJ,64,3
MXJ,67,3
LZJ,98,8
LAJ,12,3
XNO,129
XNO,,10:25,D756
PNO,22,2
LDO,17,2
HSO,30,2
LZJ,83,11
MXJ,105,2
INJ,67,2
GYW,59,6
LZE,52,2
NCE,38,4
WSE,28,2
CUW,58
LZJ,,07:03,D762
INJ,159,2
GYW,60,6
CXE,41,2
LZE,14,2
NCE,38,2
ICW,101
ICW,,14:30,D764
IAW,55,2
NIW,19,2
CXE,77,2
GYW,44,6
INJ,62,3
LZJ,159
XNO,,07:50,D766
LZJ,141,7
MXJ,100,2
INJ,77,4
GYW,67,6
CXE,41,2
LZE,14,2
NBE,13,2
NIW,64,3
ICW,67
ICW,,11:50,D768
NIW,67,4
NCE,35,5
LZE,41,3
CXE,14,2
GYW,45,7
INJ,61,4
HDJ,57,2
LZJ,112,8
HSO,76,2
LDO,27,2
PNO,18,2
XNO,29
SNH,,08:09,D771
JXH,46,2
HNH,15,2
HGH,36,6
XHH,14,7
YWH,45,2
JBH,31,6
QEH,41,3
CSU,18,2
KHU,13,2
DDG,24,6
JDG,41,3
PYG,18,2
DCG,23,2
JJG,35
JJG,,15:58,D772
DCG,32,3
PYG,23,3
JDG,20,3
WYG,32,3
DDG,13,3
KHU,24,2
CSU,13,2
QEH,18,3
JBH,43,6
YWH,26,10
XHH,47,3
HGH,16,2
SNH,89
NDC,,08:39,D777
HHC,10,2
RSC,91,2
EEC,19,3
ALY,84,6
YWY,124,4
XAY,125
XAY,,22:45,D778
YWY,129,4,,1
ALY,164,6
EEC,92,4
RSC,17,2
HHC,92,4
NDC,10
EEC,,14:45,D779
OUY,37,2
ALY,45,6
YWY,124,2
FDY,28,2
XAY,101
XAY,,07:53,D780
YWY,125,4
ALY,164,6
OUY,49,2
EEC,41
QHK,,20:43,D781
QUK,40,2
KZK,40,4
UIH,54,10
XCH,130,20,,1
NJH,176,6
WXH,79,15
SZH,22,2
JXH,95,3
HNH,16,2
HZH,51
HZH,,20:05,D782
HNH,34,2
JXH,16,2
SZH,90,3
WXH,21,2
CZH,20,2
NJH,72,9,,1
XCH,175,20
UIH,149,6
UWK,51,2
KZK,15,2
DTK,21,2
QUK,18,5
QHK,44
PNE,,07:00,D785
ARM,25,4
AMM,22,4
KMM,85,6
KOM,19,4
AXM,37,4
TAM,22
TAM,,12:38,D786
AXM,25,4
KOM,38,6
KMM,19,6
AMM,83,5
ARM,25,4
PNE,26
PNE,,14:12,D789
ARM,26,4
AMM,22,4
GPM,34,4
KMM,54,5
KOM,19,6
AXM,37
KMM,,10:58,D790
GPM,53,5
ARM,55,5
PNE,26
PNE,,17:10,D791
ARM,25,4
AMM,22,4
GPM,35,5
KMM,54
AXM,,18:35,D794
KOM,38,5
KMM,19,6
LQM,38,4
GPM,19,5
AMM,34,5
ARM,25,4
PNE,26
XCE,,13:32,D797
DXE,29,3
MDE,33,2
PNE,36,6
ARM,27,3
AMM,22,3
GPM,35,3
LQM,18,3
KMM,40,5
KOM,19,5
AXM,37,4
MJM,60,4
NEM,40,4
PEM,17,4
ENM,42
ENM,,07:22,D798
PEM,40,4
MJM,54,4
AXM,61,4
KOM,38,4
KMM,19,6
AMM,83,5
ARM,25,4
PNE,28,6
MDE,36,3
DXE,33,3
XCE,29
LZJ,,11:35,D806
MXJ,104,2
HDJ,17,2
INJ,57,4
GYW,61,6
LZE,53,4
NBE,13,4
NCE,29,4
WSE,29,4
CXW,58,6
LNE,14,2
TBE,54,6
TDE,19,3
ZYE,28,2
KQW,66
KQW,,07:30,D808
XWE,18,14
XFW,16,8
ZYE,34,2
TDE,27,2
GDE,35,2
QDE,17,19
CXW,31,4
WSE,59,2
NCE,28,2
NBE,33,2
LZE,12,2
CXE,14,2
GYW,46,6
INJ,68,5
HDJ,57,2
MXJ,15,2
LZJ,111
BJP,,13:40,D821
BEP,134,2
QTP,18,3
SHD,22,16
HPD,90,25
SYT,134
SYT,,05:52,D822
LZD,41,2
TID,16,2
PBD,26,10
JOD,31,2
HPD,23,2
SND,30,2
RDD,27,21
SHD,10,19
QTP,17,3
FUP,73,2
BJP,81
BJP,,14:56,D823
BEP,129,3
QTP,17,10
SHD,22,15
SND,32,11
HPD,28,3
JOD,21,9
SYT,120
SYT,,07:53,D824
LZD,40,9
HPD,80,2
SND,27,9
SHD,36,15
QTP,17,5
FUP,73,4
BJP,80
BJP,,07:08,D825
JIP,44,2
FUP,34,3
QTP,73,3
SHD,22,6
SND,29,2
HPD,26,2
PBD,46,10
TID,27,2
LZD,20,10
SYT,50
SYT,,14:57,D826
JOD,99,2
HPD,20,2
SND,26,2
RDD,26,16
SHD,10,11
QTP,17,10
BEP,17,5
FUP,74,3
JIP,33,3
BJP,63
BJP,,10:02,D831
JIP,47,3
FUP,35,3
BEP,59,4
QTP,18,8
SHD,24,6
SND,30,2
HPD,26,2
JOD,20
JOD,,15:37,D832
HPD,23,9
SND,28,9
SHD,31,6
QTP,17,8
BEP,18,3
FUP,58,3
JIP,30,11
BJP,51
PNE,,06:32,D841
KMM,126
KMM,,09:00,D842
GPM,53,4
AMM,34,4
PNE,47,12
MDE,36,4
XCE,58
XCE,,11:10,D843
DXE,29,4
MDE,30,6
PNE,36,6
ARM,31,4
AMM,22,4
GPM,35,4
KMM,54
KMM,,16:12,D844
GPM,53,4
AMM,34,4
PNE,45,6
MDE,36,3
DXE,33,2
XCE,29
XCE,,15:57,D845
DXE,26,3
MDE,32,3
YBE,24,3
PNE,16,9
ARM,28,4
AMM,22,4
GPM,34,9
KMM,54
KMM,,20:49,D846
LQM,38,4
GPM,19,5
PNE,77
XCE,,14:58,D847
MDE,54,3
YBE,24,2
PNE,16,6
ARM,27,4
AMM,22,4
GPM,35,4
KMM,54
KMM,,10:10,D848
AMM,83,4
ARM,25,4
PNE,32,6
YBE,17,3
MDE,23,3
XCE,58
PNE,,11:23,D849,,w567
ARM,25,4
AMM,22,4
GPM,35,4
LQM,18,4
KMM,40
KMM,,08:11,D850,,w567
LQM,38,4
GPM,19,4
AMM,34,4
ARM,25,5
PNE,26
BXP,,19:43,D901,,w5671
ZAP,26,14
SJP,62,3
HFF,70,2
IZQ,478,5,,1,w7126
IOQ,32
IOQ,,19:34,D902,,w5671
IUQ,18,2
IZQ,18,3
SJP,533,3,,1,w7126
BXP,82
BXP,,20:08,D903,,w5671
SJP,82,3
ADF,59,2
ZAF,46,4
IZQ,429,5,,1,w7126
IOQ,32
IOQ,,19:45,D904,,w5671
IZQ,32,3
CWQ,167,6
SJP,362,3,,1,w7126
BMP,40,4
GMP,18,2
BXP,32
IOQ,,20:20,D906,,w5671
HGH,549,16,,1,w7126
AOH,50,2
SHH,27
BXP,,20:13,D909,,w5671
SJP,82,3
HPP,43,2
ZAF,62,4
IZQ,439,5,,1,w7126
IOQ,32
IOQ,,19:50,D910,,w5671
IZQ,32,3
CWQ,167,6
EDP,336,2,,1,w7126
SJP,30,6
BMP,40,2
BXP,46
SHH,,19:39,D913,,w5671
AOH,26,4
HGH,57,4
NGH,52,6
IOQ,510,15,,1,w7126
DNA,19
BXP,,19:36,D921,,w5671
BMP,45,19
SJP,41,3
ZAF,106,4
IZQ,434,5,,1,w7126
JOQ,33,2
WRQ,52,3
MDQ,41,3
ZWQ,36
ZWQ,,17:15,D922,,w5671
MDQ,32,2
WRQ,40,2
JOQ,54,2
IZQ,34,4
SJP,532,3,,1,w7126
BXP,82
BXP,,20:27,D923,,w5671
BMP,45,2
SJP,41,3
ZAF,102,4
IZQ,419,6,,1,w7126
ZSQ,29,2
ZHQ,28
ZHQ,,19:10,D924,,w5671
ZSQ,23,3
IZQ,30,4
CWQ,167,6
SJP,359,3,,1,w7126
BXP,82
BXP,,20:18,D927,,w5671
SJP,82,3
EDP,30,2
ZAF,75,4
IZQ,439,5,,1,w7126
IUQ,17,3
IOQ,20
IOQ,,19:55,D928,,w5671
IZQ,32,3
CWQ,167,6
HPP,324,3,,1,w7126
SJP,43,7
DOP,24,4
BXP,62
KOM,,16:22,D930,,w5671
KQW,140,32
QKW,46,2
KAQ,70,4
CWQ,92,5
BXP,437,,,1,w7126
AOH,,20:00,D931,,w5671
HGH,56,3
NGH,52,7
IOQ,510,9,,1,w7126
IZQ,32,7
FOQ,19
