4e000G110121,WHN,GBA,G1101,8,,w12346&240127-0208|12-0305
6c000G11020T,IZQ,WHN,G1102,8
4e000G11030Q,WHN,IZQ,G1103,11,,240111-20|24-0314
65000G110400,GBA,WHN,G1104,6
4e000G11050H,WHN,GBA,G1105,8,,240111-20|24-0314
65000G110600,GBA,WHN,G1106,8,,240111-0314
4e000G110720,WHN,GBA,G1107,11,,!240223
65000G110800,GBA,WHN,G1108,9,,w57
65000G110801,GBA,WHN,G1108,9,,w12346&240127-0305
4e000G11090J,WHN,IZQ,G1109,6
65000G111000,GBA,WHN,G1110,10,,240111-0314
4e000G111130,WHN,GBA,G1111,9,,!240120-22
4e000G111330,WHN,GBA,G1113,8,,!240120-22|0210
6c000G11140R,IZQ,WHN,G1114,10
4e000G11150H,WHN,GBA,G1115,8,,240111-0314
65000G111600,GBA,WHN,G1116,8
65000G111800,GBA,WHN,G1118,8
4e000G111908,WHN,IZQ,G1119,9,,240111-20|24-0314
6c000G11200J,IZQ,WHN,G1120,9
6c000G11220T,IZQ,WHN,G1122,7
6j000G112501,IFQ,WHN,G1124,11
6c000G113209,IZQ,EKN,G1132,14
4r000G113401,EKN,IZQ,G1131,14,,!240223
6c000G11360U,IZQ,HAN,G1136,12,,w5671
6c000G11360V,IZQ,HAN,G1136,12,,w234&240130-0305
42000G113802,HAN,IZQ,G1135,14,,!240223
6c000G11400J,IZQ,HAN,G1140,15
42000G114203,HAN,IZQ,G1139,13,,!240223
42000G114600,HAN,IZQ,G1143,13,,240112-15|19-20|26-29|0202-04|09-12|16-19|24-26|0301-04|08-11
42000G114609,HAN,IZQ,G1143,13,,w234&240130-0220|27-0305
40000G115101,NOF,IZQ,G1151,17
6c000G11520A,IZQ,ZAF,G1152,17
65000G115600,GBA,BBN,G1156,18
42000G115810,BBN,GBA,G1155,19,,!240221-24
38000G116302,PUF,IZQ,G1163,14
6c000G116407,IZQ,PUF,G1164,16
38000G116902,SQF,IZQ,G1169,15
6c000G117002,IZQ,SQF,G1170,15
4e000G117502,WHN,OTQ,G1175,14,,!240120-22
67000G117602,OTQ,WHN,G1176,13
56000G118230,HVU,IZQ,G1183,18
6c000G118408,IZQ,HVU,G1184,19
6i000G118602,IOQ,ZAF,G1186,14
3b000G118800,LLF,IOQ,G1185,18
38000G118901,ADF,IOQ,G1189,14
6i000G119001,IOQ,ZAF,G1190,12
38000G119102,JOF,IOQ,G1191,15
6i000G119203,IOQ,ZAF,G1192,12
0h000G12020J,VAB,AOH,G1203,25
5l000G120460,AOH,VAB,G1204,21
0h000G12060S,VAB,QHK,G1206,19,,!240209
49000G12080H,QHK,VAB,G1205,18,,!240118|0210
1g000G121207,CRT,AOH,G1213,20
5l000G1214B1,AOH,CRT,G1214,20
6c000G12160F,CWQ,SYT,G1216,31
12000G12180B,SYT,CWQ,G1215,27
12000G12220G,SBT,NGH,G1223,20
5e000G122492,NGH,SBT,G1221,21
12000G12260J,SBT,CEH,G1227,31
5j000G1228C0,CEH,SBT,G1228,38
12000G12300I,DUT,AOH,G1231,24
5l000G123205,AOH,DUT,G1232,24
18000G123405,JLL,AOH,G1235,24
5l000G1236C0,AOH,JLL,G1236,20
02000G123908,OXB,SJP,G1239,23
26000G12400M,SJP,OXB,G1240,23
12000G124220,SYT,JGK,G1243,10
47000G124490,JNK,SYT,G1241,11,,!240118
12000G124620,SYT,QHK,G1247,11
49000G12480N,QHK,SYT,G1245,14,,!240118
1g000G125107,DFT,AOH,G1251,18
5l000G1252B1,AOH,DFT,G1252,22
1g000G125607,CRT,AOH,G1257,27
5l000G1258E3,AOH,CRT,G1258,20
04000G126210,QHX,ZAF,G1263,30,,!240209
38000G12640E,ZAF,QNB,G1264,28
1c000G12660B,YXL,QHK,G1267,23
49000G12680G,QHK,YXL,G1265,21
12000G127230,SOT,FYS,G1273,30
5n000G127401,FYS,SOT,G1271,19,,!240123
0h000G12760F,VAB,WHN,G1277,28,,!240209
4e000G12780F,WHN,VAB,G1278,20
25000G127900,TXP,QNB,G1279,14,,240111-0314
04000G128000,QNB,TXP,G1280,21,,!240209
76000G12820F,ICW,SBT,G1282,25
12000G12840O,SBT,ICW,G1281,31
38000G12860L,ZAF,SBT,G1286,11
12000G12880F,SBT,ZAF,G1285,18
6c000G129007,CWQ,CRT,G1290,25
1g000G129207,CRT,CWQ,G1289,29
1g000G12930E,DFT,EAY,G1293,19
4f000G12940M,EAY,DFT,G1294,23,,!240210-11
26000G12980F,SJP,SYT,G1298,15
12000G13000F,SYT,SJP,G1297,13
6e000G130203,ZHQ,NUH,G1302,21
5f000G130440,NUH,ZHQ,G1301,22
5l000G130560,AOH,IZQ,G1305,14
6c000G13060G,IZQ,AOH,G1306,12
56000G130710,HGH,KAQ,G1307,14
61000G130801,KAQ,HGH,G1308,15
5l000G130910,UUH,IOQ,G1309,19,,240110-25
39000G130910,MDN,IOQ,G1309,14,0,240126-0305
5l000G130903,UUH,IOQ,G1309,19,,240307-14
6i000G131004,IOQ,UUH,G1310,17,,240110-25
6i000G131020,IOQ,MDN,G1310,10,,240126-0305
6i000G131005,IOQ,UUH,G1310,17,,240306-14
6i000G13120G,IOQ,UIH,G1312,17
48000G131404,UIH,IOQ,G1311,22
5l000G1321C0,AOH,UMW,G1321,23
78000G132240,KQW,AOH,G1322,22,,240111-22|24-0314
49000G132302,QHK,KQW,G1323,24,,!240118
78000G132403,KQW,QHK,G1324,30
78000G13280B,UMW,AOH,G1328,25
5l000G1329A0,AOH,KQW,G1329,17
56000G133107,HGH,KQW,G1331,11
78000G133210,KQW,HGH,G1332,14,,!240121-22
5l000G133330,AOH,CXW,G1333,20
77000G13350B,CXW,AOH,G1334,27,,!240123
5l000G133790,AOH,CXW,G1337,22
77000G13390B,CXW,AOH,G1338,21,,!240210
6c000G13420L,CWQ,AOH,G1342,11
6c000G13440J,CWQ,AOH,G1344,12
6c000G13460H,CWQ,AOH,G1346,12
5l000G134702,AOH,CWQ,G1347,12
6c000G13480B,ZAQ,AOH,G1348,5
6c000G13500H,CWQ,AOH,G1350,11,,240110-25
62000G135001,SYQ,AOH,G1350,14,,240126-0305
6c000G13500I,CWQ,AOH,G1350,0,,240306-14
62000G135202,AOQ,AOH,G1352,19
5l000G1353C0,AOH,CWQ,G1353,12
5l000G135703,AOH,AOQ,G1357,8
5l000G135962,AOH,CWQ,G1359,11
5l000G136180,AOH,CWQ,G1361,13
6c000G13620I,CWQ,AOH,G1362,13
5l000G1363B0,AOH,CWQ,G1363,13
5l000G136580,AOH,CWQ,G1365,12
64000G136706,JXA,AOH,G1370,22
5l000G136960,AOH,JXA,G1369,21
5l000G1371D0,AOH,KOM,G1371,25
80000G13720O,KOM,AOH,G1372,21
5l000G137303,AOH,KOM,G1373,17
80000G13740U,KOM,AOH,G1374,21
5l000G1375B0,AOH,KOM,G1375,26
80000G13760O,KOM,AOH,G1376,23
5l000G137701,ESH,KOM,G1377,30
80000G13780L,KOM,ESH,G1378,26
5l000G137906,NKH,KOM,G1379,27
80000G13800N,KOM,NKH,G1380,27
57000G13820E,NCG,AOH,G1382,9,,240110
57000G13820F,NCG,AOH,G1382,9,,240111-22|24-0314
5l000G1383D0,AOH,GOG,G1383,16
5u000G13840J,NXG,AOH,G1384,9,,!240123
5l000G138530,AOH,GOG,G1385,12
57000G13860B,GOG,AOH,G1386,17,,!240123-24
5l000G138750,AOH,NXG,G1387,9,,240110
5l000G138751,AOH,NXG,G1387,9,,240111-0314
5u000G13880I,NXG,AOH,G1388,10
5l000G138951,AOH,NCG,G1389,10
57000G13900B,NCG,AOH,G1390,9,,240110
57000G13900C,NCG,AOH,G1390,9,,240111-0314
54000G139105,WHH,KOM,G1391,28
80000G13920E,KOM,WHH,G1392,25
57000G13940K,NCG,AOH,G1394,6
5l000G139541,AOH,NXG,G1395,9,,240110
5l000G139542,AOH,NXG,G1395,9,,240111-0314
56000G139701,HVU,KOM,G1397,28
80000G13980B,KOM,HVU,G1398,24
5u000G14010D,NXG,GBA,G1401,12,,!240123
65000G140200,GBA,SRG,G1402,13
56000G140351,HGH,IZQ,G1403,15
6c000G14040H,IZQ,HGH,G1404,15
57000G140510,SRG,GBA,G1405,13,,!240123|0209
65000G140600,GBA,NXG,G1406,11
57000G140900,JDG,IOQ,G1409,16,,240111-0314
6i000G141000,IOQ,JDG,G1410,11,,240111-0314
5e000G141601,NGH,CWQ,G1417,14
6c000G14180F,CWQ,NGH,G1418,12
5l000G141900,NKH,NUG,G1419,14
57000G142000,NUG,NKH,G1420,13,,!240123|0209-11
5q000G142101,EPH,KOM,G1421,28
80000G14220B,KOM,EPH,G1422,24
5l000G142300,NKH,GOG,G1423,19
57000G142400,GOG,NKH,G1424,24,,!240122-23
5l000G142600,AOH,CWQ,G1426,13
6c000G142801,CWQ,AOH,G1425,11
5u000G142900,NXG,CWQ,G1429,4
6c000G143000,CWQ,NXG,G1430,5,,240111-0314
5e000G143242,NGH,CWQ,G1433,13
6c000G143409,CWQ,NGH,G1434,16
4e000G143500,WHN,HVU,G1435,13,,!240209-11
56000G143700,HVU,WHN,G1436,17
5l000G143900,AOH,JIG,G1439,13
57000G144000,JIG,AOH,G1440,13
56000G145142,HGH,NXG,G1451,7
5l000G145530,AOH,JJG,G1455,10
57000G145609,JJG,HGH,G1456,11
5j000G145805,VRH,NXG,G1459,12
5u000G14600D,NXG,VRH,G1460,11,,w2345&240110-19|24-0222|27-0314
5u000G14600C,NXG,VRH,G1460,11,,w671&240113-0205|17-0311
56000G146130,HGH,GOG,G1461,12
57000G14620B,GOG,HGH,G1462,12,,!240122-23
5l000G146441,AOH,NXG,G1464,18
5u000G146603,NXG,AOH,G1463,17,,!240123
55000G146811,SHH,NXG,G1468,19
5u000G147006,NXG,SHH,G1467,15
5l000G147110,AOH,PBG,G1471,13
5w000G147204,PBG,AOH,G1472,12
56000G147310,HGH,NXG,G1473,7,,240110
56000G147311,HGH,NXG,G1473,7,,240111-0314
5u000G147403,NXG,HGH,G1474,7,,240112|14|19-22|24-0314
76000G147502,ICW,AOH,G1475,27
5l000G147601,AOH,ICW,G1476,26
57000G147906,JJG,CWQ,G1479,7
6c000G148006,CWQ,JJG,G1480,6
5l000G148106,NKH,KQW,G1481,20
6c000G14820G,CWQ,NKH,G1482,15
5l000G148380,NKH,CWQ,G1483,18
78000G14840E,KQW,NKH,G1484,21,,!240121-23
58000G148600,XMS,CWQ,G1487,21,,240111-0314
6c000G148800,CWQ,XMS,G1488,16
57000G14920B,NCG,NKH,G1492,12,,!240123
5l000G149390,NKH,PBG,G1493,12
5l000G149501,NKH,NXG,G1495,12
5u000G149609,NXG,NKH,G1496,12,,!240123
5l000G150181,AOH,NFZ,G1501,22
71000G15020G,NFZ,AOH,G1502,25
5l000G1503D3,NKH,NFZ,G1503,23
71000G15040F,NFZ,NKH,G1504,26
5l000G150508,AOH,NFZ,G1505,23
71000G15060Y,NFZ,AOH,G1506,24
6c000G150704,CWQ,NFZ,G1507,12
71000G150802,NFZ,CWQ,G1508,10
5l000G150966,NKH,SVS,G1509,14
4z000G15100A,SVS,NKH,G1510,17
5u000G15110E,NXG,KOM,G1511,16,,!240121-23
80000G15140J,KOM,NXG,G1514,9
24000G151504,BXP,HAN,G1515,15
42000G151602,HAN,BXP,G1516,19
27000G151701,TNV,GBZ,G1517,27,,240314
4e000G152506,WHN,KOM,G1525,7,,!240223
80000G15260B,KOM,WHN,G1526,9
24000G152702,BXP,EKN,G1527,14,,240110-19
24000G152703,BXP,EKN,G1527,13,,240120-0314
42000G152801,ZYN,BXP,G1528,16,,240306-14
5l000G153211,AOH,CUW,G1532,24
77000G153402,CUW,AOH,G1531,22
38000G15350F,ZAF,KOM,G1535,22
80000G153607,KOM,ZAF,G1536,17
38000G15370H,ZAF,KOM,G1537,21
80000G15380J,KOM,ZAF,G1538,17
55000G154001,ZAU,KOM,G1541,21
80000G154201,KOM,ZAU,G1542,25
56000G154411,HVU,NFZ,G1545,21
71000G154608,NFZ,HVU,G1546,21
48000G154920,UIH,CWQ,G1549,14
6c000G155004,CWQ,UIH,G1550,13
49000G155204,QDK,IZQ,G1553,24,,!240118|0203
6c000G155407,IZQ,QDK,G1554,23
24000G155501,BXP,SQF,G1555,13
38000G155700,SQF,BXP,G1556,11
38000G156106,KBF,BXP,G1560,6
24000G156501,VNP,HRH,G1565,10
53000G156600,HRH,VNP,G1566,8
24000G15670C,VNP,SQF,G1567,9
38000G156806,SQF,VNP,G1568,11
24000G157108,BXP,ZKF,G1571,10
38000G157205,ZKF,BXP,G1572,9
4f000G157306,EAY,LUE,G1573,11,,240110-0313
77000G157406,LUE,EAY,G1574,14
24000G15770C,BXP,FXU,G1577,14,,240110-25
24000G15770D,BXP,FXU,G1577,14,,240126-0314
53000G157830,FXU,BXP,G1578,11,,240110-25
53000G157831,FXU,BXP,G1578,11,,240126-0314
24000G15790A,BXP,EKN,G1579,8
4r000G158006,EKN,BXP,G1580,7
5l000G158361,WGH,NCG,G1583,12
57000G158402,NCG,WGH,G1584,11
38000G158500,JOF,BXP,G1588,8
24000G158702,BXP,JOF,G1587,10
24000G158908,BXP,OUN,G1589,14
4r000G159003,OUN,BXP,G1590,16,,!240223
24000G159105,BXP,BNU,G1591,10
53000G159203,BNU,BXP,G1592,8
24000G159500,VNP,YLH,G1595,9,,240110-24
24000G159501,VNP,YLH,G1595,9,,240125-0314
5f000G159700,YLH,VNP,G1596,8,,240110-25
5f000G159710,YLH,VNP,G1596,8,,240126-0314
53000G160150,FXU,IOQ,G1601,31
6i000G16020H,IOQ,BNU,G1602,27
5l000G160501,NKH,PIS,G1605,21
4z000G160603,PIS,NKH,G1606,20
6c000G16070B,IZQ,FZS,G1607,15
58000G16090Q,FZS,IZQ,G1608,19
5i000G161170,ENH,XKS,G1611,17
5n000G16120K,XKS,ENH,G1612,17
6c000G162302,IZQ,FYS,G1623,14
5n000G162504,FYS,IZQ,G1624,18
5l000G163160,AOH,FZS,G1631,12
5n000G163201,XKS,AOH,G1632,14,,!240123
4z000G163406,PIS,AOH,G1634,14
5l000G163551,AOH,PIS,G1635,14
5n000G163600,XKS,AOH,G1636,16
5l000G163770,AOH,XKS,G1637,18
58000G16380G,FZS,AOH,G1638,10
5l000G163901,AOH,FZS,G1639,12
56000G164102,HGH,FZS,G1641,10
5n000G164201,XKS,HGH,G1642,13
4e000G16470A,WHN,FYS,G1647,19
5n000G16480G,FYS,WHN,G1648,16,,!240123
5l000G165141,AOH,XKS,G1651,15
58000G165209,XMS,AOH,G1652,7
5l000G165351,AOH,XKS,G1653,9
5n000G16540T,XKS,AOH,G1654,18
5l000G165504,AOH,XKS,G1655,16
5n000G16560T,XKS,AOH,G1656,17
5l000G165790,AOH,XKS,G1657,13
5n000G16580O,XKS,AOH,G1658,13
5l000G165960,AOH,XMS,G1659,10
5n000G16600P,XKS,AOH,G1660,16
5l000G166101,BMH,LYS,G1661,23
5c000G16630R,LYS,BMH,G1662,24
5l000G166591,UUH,SZQ,G1665,24
65000G166604,SZQ,UUH,G1666,18
5l000G166701,NKH,XKS,G1667,18
5n000G16680K,XKS,NKH,G1668,18
5l000G166932,UUH,XKS,G1669,20
5n000G16700G,XKS,UUH,G1670,20
58000G16720J,FZS,NKH,G1672,14,,!240123
5l000G167350,AOH,XKS,G1673,25
5n000G16740M,XKS,AOH,G1674,23
5l000G1675E0,NKH,XMS,G1675,18
58000G16760D,XMS,NKH,G1676,21
5l000G167770,NKH,FZS,G1677,14
56000G167960,HGH,XMS,G1679,12
58000G168014,XMS,HGH,G1680,16,,!240123
80000G16820R,KOM,XMS,G1682,25
58000G16840U,XMS,KOM,G1681,24,,!240123
78000G16860F,KQW,XKS,G1686,24,,!240120-22
5n000G16880P,XKS,KQW,G1685,25
5l000G168940,AOH,NOS,G1689,8
5y000G16900D,NOS,AOH,G1690,10,,!240123
6c000G16920E,CWQ,XKS,G1692,16
5n000G16940P,XKS,CWQ,G1691,16
80000G16960H,KOM,FZS,G1696,25
58000G16980E,FZS,KOM,G1695,19
76000G17020E,ICW,QTP,G1702,23
25000G17040J,QTP,ICW,G1701,26
5l000G170600,AOH,VXK,G1706,15
47000G170800,VXK,AOH,G1705,14,,!240118
25000G17090W,TXP,CUW,G1709,23
77000G171005,CUW,TXP,G1710,19,,!240206
25000G17110Y,TXP,EAY,G1711,14
4f000G17120C,EAY,TXP,G1712,13
25000G171309,TXP,LAJ,G1713,22
8d000G171406,LAJ,TXP,G1714,17
39000G17150A,ZLN,AOH,G1715,9
5l000G171604,AOH,ZLN,G1716,15
5l000G172010,AOH,WHN,G1720,4,,240110
5l000G172004,AOH,WHN,G1720,4,,240111-0314
4e000G172206,WHN,AOH,G1719,4
5l000G172403,AOH,HKN,G1724,5
39000G172604,HKN,AOH,G1723,4,,!240205
5l000G172803,AOH,DBN,G1728,7
39000G173009,DBN,AOH,G1727,13
5j000G173250,CEH,MDK,G1733,21
47000G173405,MDK,CEH,G1731,23,,!240118|0209-11
5l000G173650,AOH,WHN,G1736,9
4e000G17380E,WHN,AOH,G1735,9
5l000G174140,UUH,CWQ,G1741,12
6c000G17420A,CWQ,UUH,G1742,10
55000G174410,ZAU,GBA,G1745,17
65000G174600,GBA,TCU,G1746,22,,240111-0314
5l000G174740,BMH,IZQ,G1747,14
6c000G174808,IZQ,BMH,G1748,11
80000G17520A,KOM,XKS,G1752,21
5n000G17540D,XKS,KOM,G1751,28
76000G17550B,ICW,FYS,G1758,21,,!240123
5n000G175604,FYS,ICW,G1757,22,,240110-22|24-25
5n000G175605,FYS,ICW,G1757,22,,240126-0305
5n000G175606,FYS,ICW,G1756,22,,240306-14
5u000G17590H,NXG,CXW,G1759,15,,!240121-23
77000G176108,CXW,NXG,G1760,15,,!240121-23
38000G176303,ZKF,AOH,G1763,11
5l000G176421,AOH,ZKF,G1764,11
5l000G176805,AOH,EKN,G1768,13
4r000G177005,EKN,AOH,G1767,14,,!240223
5l000G177260,AOH,CWQ,G1772,11
6c000G177405,CWQ,AOH,G1771,13
5l000G177670,AOH,ZAQ,G1776,13
6c000G17780B,CWQ,AOH,G1775,13
55000G178210,TCU,CWQ,G1783,14,,240111-0314
6c000G178401,CWQ,ZAU,G1784,11
5l000G178650,AOH,WHN,G1786,12,,w16
5l000G178682,AOH,WHN,G1786,12,,w72345&240128-0306
4e000G17880D,WHN,AOH,G1785,10,,w57&240112-0204|16-0310
4e000G17880Q,WHN,AOH,G1785,10,,w12346&240127-0208|12-0305
56000G179002,HGH,WHN,G1791,12
4e000G179204,WHN,HGH,G1792,7
39000G179304,OYN,HGH,G1796,10,,!240221-24
56000G179402,HGH,OYN,G1794,7
38000G18010B,ZAF,AOH,G1801,11
5l000G180206,AOH,YIJ,G1802,21
5l000G180603,AOH,ZAF,G1806,11
38000G18080A,ZAF,AOH,G1805,9
5l000G181090,AOH,NOF,G1810,17
3b000G181230,LLF,AOH,G1809,11
38000G181309,ADF,AOH,G1813,14
5l000G181450,AOH,ZAF,G1814,5
87000G181702,YIJ,AOH,G1817,19
5l000G181820,AOH,ZAF,G1818,11
5l000G182250,AOH,LLF,G1822,12
40000G182401,NOF,AOH,G1821,14
5l000G1826C0,AOH,ZAF,G1826,10
38000G18280F,ZAF,AOH,G1825,5
4p000G183008,JGK,CXW,G1831,24,,!240118
77000G18320L,CXW,JGK,G1829,26
77000G18360F,CXW,QDK,G1836,31,,!240210-11
49000G18380I,QDK,CXW,G1835,25,,!240118|0209-10
4f000G18440N,EAY,RCK,G1844,20,,240111-0209|12-0314
49000G18460H,RCK,EAY,G1843,19,,!240209-10
6c000G18480I,CWQ,YAK,G1848,21
49000G18500J,YAK,CWQ,G1847,26,,!240209-10|23
49000G185108,QHK,ZAF,G1851,12
38000G185206,ZAF,QHK,G1852,11
49000G185504,QHK,EAY,G1855,19,,240111-16|19-0314
4f000G18560N,EAY,QHK,G1856,18,,!240119-24
56000G1862A0,HVU,TNV,G1863,19
27000G186411,TNV,HVU,G1861,20
5e000G186602,NGH,ZAF,G1866,19
38000G18680H,ZAF,NGH,G1865,13
56000G187054,HZH,LLF,G1871,14
38000G18720C,ZAF,HZH,G1872,14
56000G187481,HGH,LAJ,G1875,21
8d000G187609,LAJ,HGH,G1876,22
5i000G187814,ENH,EAY,G1879,14
4f000G18800G,EAY,ENH,G1880,13,,!240222
50000G188201,QUH,EAY,G1883,20
4f000G18840G,EAY,QUH,G1884,22,,!240222
5l000G188721,NKH,CXW,G1887,21
77000G188809,CXW,NKH,G1888,28,,!240222
38000G188903,ZAF,HZH,G1889,13
56000G189043,HZH,ZAF,G1890,16
5j000G189491,VRH,EAY,G1895,22
4f000G18960M,EAY,VRH,G1896,24,,!240210-12
56000G189802,YWH,EAY,G1899,12
4f000G19000K,EAY,YWH,G1900,14,,!240210-12
5n000G190201,FYS,LAJ,G1903,32,,!240123|0209
8d000G190421,LAJ,FYS,G1904,30
38000G19050B,ZAF,FZS,G1905,22
58000G19060L,FZS,ZAF,G1906,16
87000G190704,YIJ,JGK,G1910,19
4p000G190904,JGK,YIJ,G1909,16,,!240118|0209-10
4f000G19140G,EAY,AOH,G1911,13,,!240210-11
5l000G191610,AOH,EAY,G1916,12
4f000G19180O,EAY,AOH,G1915,14
5l000G192001,AOH,EAY,G1920,14
4f000G19220I,EAY,AOH,G1919,15
5l000G192461,AOH,EAY,G1924,13
4f000G19260Q,EAY,AOH,G1923,12
5l000G192835,AOH,EAY,G1928,15
5l000G193202,AOH,EAY,G1932,14
4f000G193404,EAY,AOH,G1931,6
78000G193500,ZYE,IZQ,G1935,6,,240110-0202|05|10-16|19|22-0314
6c000G193600,IZQ,ZYE,G1936,10,,!240202-03|05-08
5l000G194005,AOH,EAY,G1940,8
4f000G19420J,EAY,AOH,G1939,15
87000G194302,YIJ,HVU,G1946,22
56000G194412,HVU,YIJ,G1945,22
38000G194702,JOF,AOH,G1947,14
5l000G194801,AOH,JOF,G1948,14
5q000G195205,EPH,ABV,G1952,22
27000G19541B,ABV,EPH,G1951,23
5l000G195680,AOH,TNV,G1956,19
27000G19580D,TNV,AOH,G1955,15
38000G195900,ZAF,HGH,G1959,5
56000G196000,HGH,ZAF,G1960,5
38000G196107,ZAF,NGH,G1961,19
5e000G196207,NGH,ZAF,G1962,15
38000G196304,ZAF,VHH,G1963,19
5j000G196441,VHH,ZAF,G1964,24
38000G196504,ZAF,VRH,G1965,15
5j000G1966A0,VRH,ZAF,G1966,18
38000G196700,ZAF,HVU,G1967,5
56000G196800,HVU,ZAF,G1968,6
5l000G197090,AOH,LAJ,G1970,22
8d000G197209,LAJ,AOH,G1969,22
5l000G1974A1,AOH,CXW,G1974,22
77000G19760J,CXW,AOH,G1973,26
56000G197830,HVU,LAJ,G1979,21
8d000G198011,LAJ,HVU,G1980,19
76000G19830E,ICW,CEH,G1982,29,,!240120-22
5j000G198452,CEH,ICW,G1981,29
5l000G198650,AOH,ZAF,G1986,13
38000G198820,ZAF,AOH,G1985,18
38000G19910C,ZAF,VRH,G1991,25
5j000G199270,VRH,ZAF,G1992,23
42000G199604,HAN,QDK,G1996,22,,!240119
49000G199805,QDK,HAN,G1995,19,,!240118|0209-10|21-22
38000G20010I,ZZF,EAY,G2001,7
4f000G20020Q,EAY,ZAF,G2002,4,,!240217|20
8d000G200400,LAJ,MDK,G2004,9
47000G200600,MDK,LAJ,G2003,10,,!240118|0209-11
4f000G200820,EAY,YAK,G2008,15
49000G201000,YAK,EAY,G2007,18,,240111-17|19-0314
38000G201200,ZAF,RCK,G2012,5
49000G201400,RCK,ZAF,G2011,7,,!240118|0209-11
38000G201600,ZAF,QHK,G2016,9,,240111-0314
49000G201800,QHK,ZAF,G2015,12,,240111-17|19-0209|13-0314
4p000G201900,JGK,ZAF,G2019,4,,240111-17|19-0205|13-16|19|21-0314
38000G202000,ZAF,JGK,G2020,7
38000G20210A,ZAF,LAJ,G2021,12
8d000G202207,LAJ,ZAF,G2022,13
38000G20230C,SQF,LAJ,G2023,14
8d000G202405,LAJ,ZAF,G2024,10
56000G202610,HVU,EAY,G2027,17
4f000G202802,EAY,HVU,G2028,15,,!240115-18
38000G203105,ZAF,HAN,G2031,12
42000G203207,HAN,ZAF,G2032,9,,!240202|05|21-23
4e000G20350E,WHN,VRH,G2035,16,,!240209-11
5j000G203680,VRH,WHN,G2036,17
4e000G20390I,WHN,VRH,G2039,18
5j000G2040A1,VRH,WHN,G2040,20
38000G204317,ZAF,NXG,G2043,13,,w5671
38000G204318,ZAF,NXG,G2043,13,,w234&240123-0305
5u000G204419,NXG,ZAF,G2044,13,,w5671&240112-0212|0308
5u000G20441D,NXG,ZAF,G2044,13,,240123-25
5u000G20441C,NXG,ZAF,G2044,13,,240130-0201|06-08
38000G204510,ZAF,XMS,G2045,25
58000G204600,XMS,ZAF,G2046,19,,240111-22|24-0209|12-22|24-0314
4f000G205220,EAY,QDK,G2052,8,,240111-16
4f000G20520B,EAY,QDK,G2052,8,,240117-0314
49000G205410,QDK,EAY,G2051,9,,!240118
38000G205530,ZAF,JOQ,G2055,13,,240126-0305
6y000G205603,JOQ,JGK,G2056,19,,240110-25
6y000G205610,JOQ,ZAF,G2056,10,,240126-0305
6y000G205604,JOQ,JGK,G2056,19,,240306-14
4p000G20580H,JGK,JOQ,G2055,23,,240110-17|19-25
4p000G20580I,JGK,JOQ,G2058,23,,240307-14
4q000G205900,QIK,LAJ,G2059,8,,!240118
8d000G206000,LAJ,QIK,G2060,9
49000G206210,QDK,EAY,G2063,8,,!240118|0204-06
4f000G206401,EAY,QDK,G2064,8,,240110-25
4f000G206400,EAY,QDK,G2064,8,,240126-0314
71000G206606,NFZ,MDK,G2066,11
47000G206804,MDK,NFZ,G2065,27,,!240222
38000G20700C,ZAF,QHK,G2071,16
49000G207209,QHK,ZAF,G2069,20,,!240209-11
38000G207407,ZAF,WKK,G2075,21
49000G207607,WKK,ZAF,G2073,18
6c000G207800,IZQ,QHK,G2078,24,,240111-0314
49000G208000,QHK,IZQ,G2077,23,,!240118
4e000G20820E,WHN,WKK,G2082,21,,!240126-0305
49000G208420,WKK,WHN,G2081,16,,!240126-0305
76000G208840,ICW,YAK,G2089,22,,240110-24
76000G208850,ICW,MDK,G2089,20,,240127-0209|12-0306
76000G20880K,ICW,YAK,G2088,0,,240307-14
49000G209020,YAK,ICW,G2087,29,,240111-17|19-25
47000G209005,MDK,ICW,G2087,22,,240126-0208|11-0305
49000G20900F,YAK,ICW,G2090,0,,240308-14
49000G20940G,QHK,LAJ,G2095,28,,!240118
8d000G209606,LAJ,QHK,G2093,22
6c000G21050C,CWQ,KQW,G2105,8
78000G21080D,KQW,CWQ,G2108,9,,240110-20|24-25|0306-14
80000G211206,KOM,CWQ,G2112,11
80000G211405,KOM,CWQ,G2114,11
6c000G211509,CWQ,KOM,G2115,12
78000G211604,KQW,CWQ,G2116,6,,240110-0202|05|10-16|19|22-0314
6c000G21170B,CWQ,RDQ,G2117,5
6c000G212107,CWQ,KOM,G2121,13
80000G21220G,KOM,CWQ,G2122,11
6c000G212305,CWQ,KOM,G2123,8
6c000G212509,CWQ,KOM,G2125,15
80000G21260A,KOM,CWQ,G2126,15
6c000G213104,CWQ,RDQ,G2131,6
64000G213303,RDQ,CWQ,G2132,6
64000G213706,RDQ,IOQ,G2137,13
6i000G213807,IOQ,RDQ,G2138,14
5l000G214101,AOH,RDQ,G2141,18
64000G214302,RDQ,AOH,G2142,18
6c000G21510J,CWQ,CXW,G2151,11,,w234
6c000G21510K,CWQ,CXW,G2151,11,,w5671
77000G215309,CXW,CWQ,G2152,9,,w234&240110-18|24-0314
77000G215308,CXW,CWQ,G2152,9,,w5671&240112-20|26-0205|12-0311
38000G215600,ZAF,RCK,G2156,10
49000G215800,RCK,ZAF,G2155,8,,!240118|0209-11
