MGB,22,2
JMB,47
JMB,,17:00,K7258,,210625-1010
长发屯,25,2
申家店,19,2
MGB,18,2
HNB,22
MDB,,08:23,K7261,,210625-1008
LKB,98,4
KAB,22,9
JXB,64
MDB,,08:23,K7261,,211009-10
LKB,98,4
KAB,22,9
JXB,64
JXB,,14:38,K7262,,210625-1010
LKB,74,4
CHB,75,2
MDB,29
VBB,,21:18,K7263,,210625-1009
SHB,88,2
NCB,181,2,,1,210626-1010
JMB,112,17
FTB,63,10
EYB,41,14
FIB,60,8
JIB,41,4
VTB,30,3
QEB,20,6
HPB,28,3
QFB,26,3
DRB,19,3
HKB,30,3
FYB,58
FYB,,18:06,K7264,,210625-1010
QEB,142,6
JIB,41,3
FIB,38,3
JMB,148,20,,1,210626-1011
NCB,139,7
LXB,39,2
SWB,39,2
TAB,20,2
TLB,10,2
OFB,19,2
QAB,20,2
SHB,60,5
XZB,22,2
BKB,12,2
SRB,11,2
KJB,12,2
HUB,23,2
VBB,24
MDB,,09:03,K7265,,210625-1010
CHB,25,2
ZUB,20,2
CSB,35,2
XDB,12,2
LKB,19,3
BLB,110,5
WQB,36,7
HNB,28,6
MGB,22,11
JMB,47
JMB,,06:27,K7266,,210625-1009
HNB,66,9
WQB,29,3
XSB,12,3
BLB,22,9
佛岭,31,2
虎山,10,2
GZB,80,12
LKB,12,5
CHB,75,2
MDB,29
JMB,,06:22,K7266,,211010
HNB,71,9
WQB,29,3
XSB,12,3
BLB,22,9
佛岭,31,2
虎山,10,2
GZB,80,12
LKB,12,5
CHB,75,2
MDB,29
MDB,,16:15,K7271,,211011-25
MLB,53,3
XCB,11,3
BMB,42,4
LSB,29,3
SPB,17,2
柳毛,19,7
JXB,35
JXB,,05:43,K7272,,211011-25
LSB,57,2
BMB,29,8
XCB,42,2
MLB,11,3
MDB,53
ZTX,,12:35,K7274,,211011-25
NZX,42,3
FRX,55,2
TKX,60,5
DZX,34,2
ADX,22,2
ZDB,39,2
HBB,49,26
ACB,30,4
SZB,73,4
MDB,257,27,,1,211012-26
JXB,248
JXB,,20:45,K7276,,211011-25
MDB,171,27,,1,211012-26
HBB,287,13
ZDB,52,15
ADX,54,2
DZX,22,2
AAX,68,2
FRX,15,2
LJX,35,2
NZX,25,2
ZTX,52
JMB,,13:40,K7282,,210625-1009
申家店,40,4
HNB,41,10
WQB,33,3
XSB,12,2
大西,11,3
BLB,14,28
互助,25,3
QTB,46
QTB,,06:42,K7284,,210625-1009
互助,45,3
BLB,23,28
XSB,30,2
WQB,13,2
HNB,33,9
MGB,23,6
申家店,22,4
JMB,40
SHB,,18:12,K7286,,210625-0901|03-1009
WFB,15,3
VBB,77,45
MDB,279,22,,1,210626-0902|04-1010
JXB,172,10
JOB,19,5
YNB,29,3
HQB,15,3
连珠山,15,2
密山西,8,3
MSB,11
MSB,,20:28,K7288,,210625-0901|03-1010
JXB,78,9
MDB,172,33,,1,210626-0902|04-1011
SZB,179,4
MRB,36,2
PSB,10,2
XLB,10,2
YQB,16,2
ACB,21,14
CZB,19,2
VBB,40,33
HUB,33,2
OJB,14,2
KJB,12,3
SRB,12,2
XZB,20,2
SHB,26
VBB,,16:20,K7289,,211010-25
CZB,25,2
ACB,16,2
YQB,16,3
XLB,16,14
PSB,10,2
MRB,10,2
SZB,34,5
YPB,15,8
YBB,41,4
HRB,110,3
MDB,28,33
JXB,186,10,,1,211011-26
MSB,81,9
VLB,90,8
YYB,44,10
DFB,29
DFB,,16:50,K7290,,211011-25
YYB,27,9
VLB,41,9
MSB,88,8
JXB,78,9
MDB,179,27,,1,211012-26
VBB,285
DJB,,08:50,K7291
OTB,15,2
LNB,11,6
NAB,11,3
MDB,34
MDB,,06:55,K7292
WDB,21,9
NAB,11,2
LNB,11,2
OTB,11,2
DJB,15
DJB,,12:33,K7293
OTB,15,2
NAB,19,3
MDB,34
MDB,,10:43,K7294
WDB,21,9
NAB,11,2
OTB,19,2
DJB,15
斗沟子,,16:47,K7295,,210625-0914
MHB,13,2
DJB,12,2
OTB,15,2
LNB,11,6
NAB,11,3
MDB,34
DJB,,17:13,K7295,,210915-1025
OTB,15,2
LNB,11,2
NAB,11,7
MDB,37
MDB,,14:17,K7296,,210625-0914
NAB,29,6
LNB,11,2
OTB,11,2
DJB,15,3
MHB,13,2
斗沟子,17
MDB,,15:28,K7296,,210915-1010
NAB,29,6
LNB,11,2
DJB,23
MDB,,15:33,K7296,,211011-25
WDB,21,2
NAB,11,7
LNB,11,2
OTB,11,2
DJB,15
MDB,,19:08,K7298
WDB,21,9
NAB,11,3
DJB,31
DLT,,19:12,K7305
JZT,25,3
PLT,33,3
WDT,21,3
XYT,51,3
GXT,21,2
DQT,26,3
HCT,24,2
AST,27,3
SYT,64,11,,1
SPT,119,2
CCT,99,8
NAT,48,12
WUT,32,3
VYT,23,8
CVT,26,2
RAT,18,6
UJT,19,2
BCT,65,15
WWT,60
WWT,,15:02,K7306
BCT,58,15
RBT,22,2
AGT,31,2
RAT,27,6
CVT,18,2
VAT,8,2
VYT,21,4
NAT,66,3
CCT,57,24
GLT,38,2
SPT,51,3
SYT,139,20,,1
AST,60,4
HCT,26,2
DQT,28,3
GXT,20,2
XYT,21,2
WDT,48,3
PLT,20,2
JZT,36,6
DLT,34
DLT,,13:18,K7321
JZT,25,2
PLT,33,2
WDT,21,2
XYT,51,2
DQT,45,2
HCT,24,3
AST,26,3
LYT,23,3
DGT,15,2
SXT,28,3
SYT,21,10
SBT,8
SBT,,06:46,K7322
SYT,8,14
SXT,20,3
LYT,37,2
AST,22,3
HCT,26,2
DQT,26,2
XYT,37,2
WDT,48,2
PLT,20,2
JZT,36,6
DLT,34
DLT,,16:25,K7333
JZT,25,3
PLT,33,2
WDT,21,3
XYT,51,2
DQT,42,3
HCT,24,2
AST,26,3
LYT,18,3
SYT,48,18
FET,54,5
MHL,190,9,,1
CZL,50,3
PSL,33,3
YSL,35,3
JLL,92,20
JHL,94,4
DHL,128,10
ATL,88,4
YJL,61
YJL,,16:55,K7334
ATL,60,3
DHL,88,10
JHL,122,3
JLL,90,22
YSL,89,3,,1
MCL,12,2
PSL,26,3
CZL,36,3
MHL,35,10
FET,214,4
SYT,56,21
LYT,45,3
AST,18,3
HCT,26,2
DQT,30,3
XYT,37,3
WDT,48,3
PLT,20,3
JZT,36,5
DLT,34
SYT,,18:39,K7377
FET,54,3
QYT,120,3
MHL,84,29
THL,136,20,,1
HJL,64,3
SJL,149,6
QYL,28,2
LUL,38,2
BEL,31,8
HLL,97,6
LJL,68
LJL,,16:10,K7378
HLL,67,6
BEL,94,8
QYL,68,2
SJL,29,6
XRL,38,2
SSL,32,3
HJL,90,4
THL,64,23,,1
MHL,147,38
QYT,101,3
FET,111,3
SYT,57
DLT,,17:45,K7385
JZT,25,3
PLT,33,2
WDT,21,3
XYT,51,2
GXT,21,2
DQT,26,3
HCT,24,2
AST,26,3
LYT,18,2
SYT,49,28
XFT,132,4,,1
LYL,47,5
MHL,76,12
LNL,32,3
SYL,43,3
THL,76
THL,,18:58,K7386
SYL,56,3
LNL,43,3
MHL,33,8
DIL,25,3
LYL,45,6
XFT,45,6
SBT,166,6,,1
SYT,7,24
LYT,43,3
AST,35,3
HCT,26,2
DQT,27,2
XYT,37,2
WDT,54,2
PLT,20,2
JZT,36,5
DLT,37
JLL,,20:48,K7392
JTL,57,5
CCT,41,8
SPT,75,4
LYL,79,5,,1
MHL,68,16
LNL,34,5
THL,104
HJL,,21:30,K7394
THL,64,23
MHL,149,8,,1
LYL,79,6
SPT,121,9
CCT,106,16
JTL,45,5
JLL,63
SYT,,08:00,K7425
FET,54,6
NZT,41,3
QYT,51,4
SCL,54,3
MHL,26,20
CZL,31,4
PSL,33,4
MCL,25,2
YSL,12,3
JLL,94,22
JSL,79,4
SLL,21
SLL,,07:00,K7426
JSL,20,2
JLL,70,9
YSL,97,3
MCL,12,2
PSL,26,3
CZL,36,4
MHL,34,10
SCL,28,2
QYT,64,3
NZT,49,2
FET,40,6
SYT,57
SYT,,15:31,K7459
SBT,7,8
TLT,41,2
KYT,22,2
CTT,22,2
SPT,40,8
BMD,26,2
SKD,29,2
JBD,13,2
ZJD,16,2
DLD,44,2
TLD,42
TLD,,09:00,K7461
DLD,35,4
ZJD,49,4
JBD,14,2
SKD,11,2
BMD,28,3
SPT,32,8
CTT,33,2
KYT,20,2
TLT,22,2
SYT,57
JZD,,17:39,K7501
YXD,45,3
QBD,29,3
FXD,20
FXD,,08:38,K7502
YXD,46,3
JZD,48
JZD,,11:41,K7503
YXD,45,3
QBD,29,3
FXD,20
SYT,,15:48,K7505
SXT,16,4
CXT,20,2
YQT,9,2
SQT,13,2
BXT,22
SYT,,06:05,K7507,,210625-0809
BXT,68,25
XST,68,3
WET,114
SYT,,06:05,K7507,,210810-1025
BXT,68,25
XST,68,3
BLT,84,2
WET,33
WET,,16:40,K7508,,210625-0809
XST,109,2
BXT,66,23
SYT,68
WET,,16:35,K7508,,210810-1025
BLT,33,2
XST,79,2
BXT,66,23
SYT,68
DLT,,14:00,K7511
JZT,25,3
PLT,33,2
WDT,21,3
XYT,51,2
GXT,21,2
DQT,28,3
HCT,24,3
AST,26,4
LYT,18,3
SYT,51,18
FET,54,5
MHL,178,24,,1
THL,139,19
HJL,64,11
SJL,149,6
BEL,96
BEL,,17:35,K7512
LUL,32,2
SJL,65,6
SZL,137,2
HJL,21,4
THL,64,18
MHL,140,26,,1
QYT,106,3
FET,113,10
SYT,58,33
LYT,45,3
AST,19,3
HCT,26,2
GXT,45,2
XYT,21,2
WDT,48,3
PLT,20,2
JZT,36,2
DLT,33
SPT,,14:48,K7521
LYL,79,6
DIL,44,3
MHL,26,10
LNL,32,3
SYL,54,6
THL,77
THL,,06:03,K7522
SYL,56,3
LNL,43,3
MHL,33,8
DIL,25,2
LYL,49,6
SPT,86
DLT,,19:31,K7527,,210625-1009
JZT,25,2
PLT,33,2
WDT,21,3
XYT,51,2
DQT,44,3
HCT,24,3
AST,26,3
LYT,18,2
SYT,47,15,,1,210626-1010
TLD,241,18
ZLD,93,2
BCD,32,2
XRD,77,3
HWD,60
DLT,,19:31,K7527,,211010-25
JZT,25,2
PLT,33,2
WDT,21,3
XYT,51,2
DQT,44,3
HCT,24,3
AST,26,3
LYT,18,2
SYT,47,15,,1,211011-26
TLD,247
HWD,,16:00,K7528,,210625-1010
ZHD,6,2
XRD,54,3
BCD,74,2
ZLD,34,2
TLD,98,20
GQD,51,3
ZWD,48,3
SYT,131,15,,1,210626-1011
LYT,43,3
AST,18,3
HCT,26,3
DQT,28,3
XYT,37,3
WDT,48,3
PLT,20,3
JZT,36,2
DLT,33
TLD,,20:55,K7528,,211011-25
GQD,51,3
ZWD,48,3
SYT,131,15,,1,211012-26
LYT,43,3
AST,18,3
HCT,26,3
DQT,30,3
XYT,37,2
WDT,48,3
PLT,21,2
JZT,40,3
DLT,34
TLD,,07:02,K7533
ZLD,98,2
BCD,32,3
TMD,58,2
XRD,22,3
ZHD,61,2
HWD,7
HWD,,12:38,K7534
ZHD,6,2
XRD,59,2
TMD,20,2
BCD,57,2
ZLD,34,2
舍伯吐,56,2
TLD,45
TLD,,12:10,K7535
ZLD,93,2
BCD,32,3
XRD,77,3
ZHD,56,2
HWD,7
HWD,,17:30,K7536
ZHD,6,2
XRD,54,3
BCD,74,2
ZLD,34,2
TLD,98
TLD,,18:10,K7537
ZLD,93,2
BCD,32,2
XRD,77,3
HWD,60
HWD,,06:50,K7538
XRD,57,2
BCD,74,2
ZLD,34,2
TLD,98
SYT,,13:25,K7541,,210625-0712
SBT,7,8
TLT,43,2
KYT,22,2
XFT,57,6
LYL,50
SYT,,13:25,K7541,,210713-1025
TLT,45,2
KYT,22,2
XFT,57,6
LYL,51
LYL,,06:36,K7542
XFT,48,6
KYT,57,5
TLT,26,3
SYT,55
SYT,,21:10,K7565,,210625-0722
TLT,47,2
CTT,41,2
SPT,39,6
TVT,207,3,,1,210626-0723
BCT,30,26
WWT,58,5
SNT,83,2
WCT,62,2
ART,70
SYT,,21:10,K7565,,210723-0914
TLT,47,2
CTT,41,2
SPT,39,6
TVT,207,3,,1,210724-0915
BCT,30,26
WWT,58,5
RZT,45,2
SNT,47,2
MUT,31,2
WCT,34,2
BAT,39,2
ART,34
SYT,,21:10,K7565,,210915-1025
TLT,47,2
CTT,41,2
SPT,39,6
TVT,207,3,,1,210916-1026
BCT,30,26
WWT,58,5
SNT,83,2
WCT,62,2
ART,70
ART,,18:21,K7566
WCT,70,2
SNT,62,2
WWT,88,5
BCT,58,18
SPT,237,6,,1
SBT,115,8
SYT,7
ART,,16:41,K7568,,210724-0915
BAT,34,2
WCT,39,2
MUT,34,2
SNT,31,3
RZT,48,3
忙罕屯,8,3
WWT,41,6
BCT,59,20
SPT,307,6,,1,210725-0916
SBT,115,8
SYT,7
CCT,,16:02,K7571
OYT,53,5
YTL,26,3
LYL,51,6
DIL,44,4
MHL,26
MHL,,05:55,K7572
DIL,25,2
LYL,45,6
YTL,48,2
OYT,26,5
CCT,54
SHD,,07:02,K7591
SZD,49,3
XCD,29,3
HLD,18,3
JZD,41,6
GBD,40,3
PVD,26,5
GCT,51,5
HCT,15,2
AST,26,3
LYT,18,2
SYT,47,19
SXT,15,2
BXT,52,28
XST,75,2
WET,97,6
THL,58
THL,,07:13,K7592,,210625-0809
WET,58,4
XST,101,2
BXT,66,28
SQT,22,2
SYT,54,25
SXT,16,2
DGT,20,2
LYT,15,3
AST,18,3
HCT,26,3
GCT,15,3
PVD,42,3
GBD,27,3
JZD,43,6
HLD,36,3
XCD,17,2
SZD,32,2
SHD,49
THL,,07:08,K7592,,210810-1025
WET,58,4
BLT,33,2
XST,71,2
BXT,66,28
SQT,22,2
SYT,54,25
SXT,16,2
DGT,20,2
LYT,15,3
AST,18,3
HCT,26,3
GCT,15,3
PVD,42,3
GBD,27,3
JZD,43,6
HLD,36,3
XCD,17,2
SZD,32,2
SHD,49
WWT,,14:06,K7593
RZT,45,2
SNT,42,2
WCT,62,2
ART,70
ART,,09:12,K7594
BAT,34,2
WCT,39,6
MUT,34,2
SNT,31,2
RZT,42,7
WWT,45
BCT,,06:40,K7595,,210625-1010
WWT,59,6
RZT,45,3
SNT,48,3
MUT,31,3
BAT,70,2
ART,34
BCT,,06:28,K7595,,211011-25
WWT,59,5
RZT,45,2
SNT,48,2
MUT,36,2
WCT,41,6
BAT,39,2
ART,34
ART,,16:37,K7596,,210625-1010
BAT,34,10
MUT,70,3
SNT,31,3
RZT,48,3
忙罕屯,8,3
WWT,41,6
BCT,59
ART,,16:37,K7596,,211011-25
BAT,34,6
WCT,39,2
MUT,39,2
SNT,37,2
RZT,48,2
WWT,45,5
BCT,59
TNP,,07:10,K7651
GYP,26
GYP,,07:55,K7652
TNP,26
TNP,,12:30,K7653
GYP,26
GYP,,13:30,K7654
TNP,26
TNP,,14:30,K7655
GYP,26
GYP,,15:30,K7656
TNP,26
TNP,,16:30,K7657
GYP,26
GYP,,17:50,K7658
TNP,26
TNP,,18:50,K7659
GYP,26
GYP,,19:50,K7660
TNP,26
BJP,,17:18,K7707,,210625-1010
GBP,69,30
XSP,23,2
BDP,18,4
DXP,37,2
SJP,52
BJP,,17:18,K7707,,211011-25
GBP,66,33
XSP,23,2
BDP,18,4
DXP,37,2
SJP,52
SJP,,10:16,K7708
DXP,47,6
BDP,37,8
XSP,17,2
GBP,23,29
BJP,96
TJP,,06:20,K7709,,210625-1010
YQP,34,2
QXP,40,2
COP,20,3
BZP,24,3
DGP,14,2
DZP,45,23
HSP,60,16
ENP,38,2
VVP,66
TJP,,06:20,K7709,,211011-25
YQP,34,2
QXP,40,2
COP,20,3
BZP,24,3
DGP,14,2
DZP,45,23
HSP,60,13
ENP,41,2
VVP,66
VVP,,14:04,K7710,,210625-1010
JXP,39,2
ENP,15,8
HSP,38,2
DZP,50,29
WUP,15,3
BZP,33,3
COP,25,6
QXP,21,3
JHP,32,3
YQP,24,3
TJP,43
VVP,,14:04,K7710,,211011-25
JXP,41,2
ENP,16,2
HSP,40,3
DZP,50,29
WUP,15,3
BZP,33,3
COP,25,6
QXP,21,3
JHP,32,3
YQP,24,3
TJP,43
BJP,,07:52,K7711
TAP,23,2
HRP,44,2
MUP,19,2
EXP,73,2
CDP,115
CDP,,19:16,K7712
EXP,112,3
HRP,86,2
BJP,62
BJP,,12:47,K7717
FUP,114,12
BEP,75,5
QTP,18
QTP,,17:21,K7718,,210625-1010
FUP,91,3
ATP,22,25
BJP,123
QTP,,17:21,K7718,,211011-25
FUP,91,4
ATP,22,21
BJP,126
HDP,,18:03,K7726,,210625-1010
VOP,19,2
XTP,16,4
UUP,30,8
YSP,23,2
SJP,28,23
DXP,47,2
BDP,37,3
BXP,102,28,,1,210626-1011
TJP,136,6
TSP,91,6
UXP,49,30
BEP,44,3
QTP,18
HDP,,18:03,K7726,,211011-25
XTP,36,4
UUP,28,9
YSP,23,2
SJP,28,25
DXP,47,2
BDP,37,3
BXP,107,23,,1,211012-26
TJP,136,6
TSP,91,6
UXP,49,30
BEP,44,3
QTP,18
QTP,,21:14,K7728,,210625-1010
BEP,17,3
CLP,21,2
TSP,76,4
TJP,174,20,,1,210626-1011
BXP,114,35
ZXP,65,2
GBP,14,14
BDP,38,7
ZDP,72,2
SJP,18,6
XTP,63,2
HDP,39
QTP,,21:14,K7728,,211011-25
BEP,17,3
CLP,21,2
TSP,76,4
TJP,174,20,,1,211012-26
BXP,114,35
GBP,81,14
BDP,38,7
ZDP,72,2
SJP,18,6
XTP,63,2
HDP,39
BJP,,09:13,K7729,,210625-1010
LFP,58,2
TXP,53,11
YQP,15,5
QXP,43,2
COP,20,3
BZP,25,3
DGP,14,3
WUP,24,3
DZP,91
BJP,,09:13,K7729,,211011-25
LFP,58,2
TXP,53,11
YQP,15,5
QXP,43,2
COP,20,3
BZP,25,3
DGP,15,3
WUP,26,3
DZP,88
DZP,,16:22,K7730
WUP,15,2
DGP,21,2
BZP,14,3
COP,24,3
QXP,20,3
YQP,46,2
TXP,18,3
LFP,51,2
BJP,63
SJP,,19:40,K7752
DXP,47,2
BDP,37,10
GBP,37,2
BXP,68,27
BJP,15,31,,1
YIP,225,12
CDP,157
CDP,,07:49,K7754,,210625-1010
YIP,95,2
EXP,28,2
HRP,118,6
BOP,70,39
BDP,129,15
DXP,51,12
ZDP,39,45
SJP,17
CDP,,07:49,K7754,,211011-25
YIP,95,2
EXP,28,2
HRP,118,6
BOP,70,39
BDP,127,12
DXP,37,24
ZDP,39,47
SJP,17
AJP,,06:44,K7782
BOP,26
BOP,,07:52,K7783
JKP,57
JKP,,09:46,K7784
JIP,12,19
AJP,52,15
BOP,29
BOP,,19:11,K7787
AJP,22,4
JKP,38
JKP,,21:07,K7788
BOP,80
DTV,,08:23,K7801
HFV,36,2
YZV,16,2
SNV,15,2
YPV,65,4
XXV,24,5
TYV,76
TYV,,11:18,K7802,,210625-1010
XXV,75,4
YPV,27,4
DTV,120
TYV,,11:18,K7802,,211011-25
XXV,76,5
YPV,27,6
YZV,70,2
DTV,54
DTV,,06:20,K7807
HRV,36,3
RYV,35,2
SUV,33,5
NWV,31,3
XGV,34,4
YPV,41,5
XXV,24,5
YQV,46,3
TYV,35,30
TNV,12,5
YCV,14,5
TGV,26,2
QXV,17,2
PYV,15,4
JXV,21,4
LSV,26,2
HZV,40,2
HDV,38,2
LFV,21,6
XFV,19,2
HMV,33,4
WXV,34,2
YNV,36
YNV,,08:00,K7808,,210625-1010
WXV,34,2
DNV,12,2
HMV,28,8
LFV,48,6
HDV,18,2
HZV,37,2
LSV,40,2
JXV,26,8
PYV,21,3
TGV,29,2
YCV,26,4
TYV,25,14
XXV,75,3
YPV,24,3
NWV,73,4
SUV,33,4
RYV,32,2
HRV,31,2
DTV,45
YNV,,08:00,K7808,,211011-25
WXV,34,2
DNV,12,2
HMV,28,6
LFV,48,6
HDV,18,2
HZV,37,2
LSV,40,2
JXV,27,6
PYV,22,3
TGV,31,2
YCV,26,4
TYV,25,14
XXV,75,3
YPV,24,3
NWV,73,4
SUV,33,4
RYV,32,2
HRV,31,2
DTV,45
TYV,,16:15,K7821,,w567&210625-1010
FEV,21,2
GJV,49,5
ZDV,13,3
USV,23,3
UXV,29,3
BCV,46,3
EBV,40
TYV,,16:15,K7821,,w1234&210701-0831
FEV,21,2
GJV,49,5
ZDV,13,3
USV,23,3
UXV,29,3
BCV,46,3
EBV,40
TYV,,16:15,K7821,,w1234&210920-21|28-1007
FEV,21,2
GJV,49,5
ZDV,13,3
USV,23,3
UXV,29,3
BCV,46,3
EBV,40
TYV,,16:14,K7821,,211015-17|22-24
FEV,21,2
GJV,49,5
ZDV,14,3
USV,23,3
UXV,29,3
BCV,46,3
EBV,40
EBV,,07:20,K7823,,w671
BCV,40,3
UXV,46,3
USV,29,2
ZDV,23,2
GJV,13,4
FEV,49,2
TYV,23
EBV,,07:20,K7823,,w2345&210702-0901
BCV,40,3
UXV,46,3
USV,29,2
ZDV,23,2
GJV,13,4
FEV,49,2
TYV,23
EBV,,07:20,K7823,,w2345&210921-22|29-1008
BCV,40,3
UXV,46,3
USV,29,2
ZDV,23,2
GJV,13,4
FEV,49,2
TYV,23
BTC,,11:52,K7901,,210625-1010
WQC,63,2
WYC,34,2
LHC,35,6
BAC,37,2
WVC,54,6
WXC,23
BTC,,11:52,K7901,,211011-25
WQC,63,2
WYC,34,2
LHC,35,6
BAC,37,2
WVC,54,6
WXC,23
WXC,,08:39,K7902,,210625-1010
WVC,23,4
BAC,56,2
LHC,40,6
WYC,34,2
WQC,34,3
BTC,69
WXC,,08:40,K7902,,211011-25
WVC,23,4
BAC,56,2
LHC,40,6
WYC,34,2
WQC,34,3
BTC,73
BDC,,08:11,K7903,,210625-1010
BTC,15,10
KDC,34,2
BEC,135
BDC,,08:11,K7903,,211011-25
BTC,15,10
KDC,34,2
BEC,135
BEC,,12:26,K7904,,210625-1010
KDC,140,2
BTC,36,8
BDC,16
BEC,,12:26,K7904,,211011-25
KDC,140,2
BTC,36,8
BDC,16
HHC,,23:30,K7905,,210625-0808|0901-1010
BTC,100,8,,1,210626-0809|0902-1011
LHC,189,6
WVC,132,6
WXC,29
HHC,,23:30,K7905,,211011-25
BTC,100,8,,1,211012-26
LHC,192,3
WVC,132,6
WXC,29
WXC,,23:30,K7906,,!210810-0901
WVC,25,4
LHC,109,6,,1,!210811-0902
BTC,154,8
CSC,68,2
HHC,36
HHC,,13:48,K7907,,210625-0810|27-0911
SLC,76,18
BTC,43,9
DYC,72
HHC,,13:48,K7907,,210912-1010
SLC,76,18
BTC,43,9
DYC,72
HHC,,13:53,K7907,,211011-25
BTC,157,7
DYC,72
DYC,,11:27,K7908,,210625-0812|29-0913
BTC,82,8
HHC,154
DYC,,11:27,K7908,,210914-1010
BTC,82,8
HHC,154
DYC,,11:21,K7908,,211011-25
BTC,80,8
HHC,124
HHC,,07:54,K7909,,210625-1010
CSC,33,2
SLC,31,2
BDC,31,4
BTC,17,8
WQC,63,2
WYC,35,2
LHC,39,6
BAC,37,2
WVC,56,4
WXC,26
HHC,,07:57,K7909,,211011-25
CSC,33,2
BDC,77,4
BTC,17,7
WQC,63,2
WYC,36,2
LHC,39,6
BAC,37,2
WVC,56,4
WXC,26
WXC,,07:51,K7910,,210625-1010
WVC,23,14
BAC,56,2
LHC,40,6
WYC,36,2
WQC,35,3
BTC,70,11
SLC,41,20
HHC,64
WXC,,07:53,K7910,,211011-25
WVC,23,16
BAC,56,2
LHC,40,8
WYC,34,4
WQC,34,5
BTC,73,10
CSC,90,26
HHC,36
HHC,,19:20,K7911
BDC,90,19
BTC,17,8
WQC,63,2
LHC,71,15,,1
EJC,597
EJC,,17:23,K7912,,211025
LHC,613,24,,1,211026
WQC,68,2
BTC,73,8
BDC,15,4
SLC,28,3
HHC,66
HHC,,10:19,K7913,,210625-0808|0901-1010
BTC,135,8
WQC,63,2
WYC,36,2
LHC,39
HHC,,10:29,K7913,,211011-25
BDC,138,4
BTC,15,6
LHC,128
LHC,,15:44,K7914,,210625-0808|0901-1010
WYC,34,2
WQC,34,2
BTC,69,6
HHC,101
LHC,,16:00,K7914,,211011-25
BTC,125,11
HHC,169
BTC,,19:12,K7916,,210625-1010
HHC,113,8
NDC,12,9
JAC,85,23
SXC,65,5,,1,210626-1011
HGC,40,5
ZXC,71,6
OGC,63,14
XTC,160
BTC,,19:12,K7916,,211011-25
HHC,120,7
NDC,12,9
JAC,85,20
SXC,65,3,,1,211012-26
HGC,40,4
ZXC,71,6
OGC,63,14
XTC,160
XTC,,07:43,K7918,,210625-1010
OGC,137,6
ZXC,73,6
HGC,84,4
SXC,51,4
JAC,82,15
NDC,83,26
HHC,14,14
CSC,33,12
BTC,94
XTC,,07:43,K7918,,211011-25
OGC,137,6
ZXC,73,6
HGC,84,4
SXC,51,4
JAC,82,15
NDC,83,24
HHC,14,13
CSC,33,15
BTC,74
HHC,,12:18,K7920,,210625-1010
NDC,12,13
JAC,85,15
SXC,65,2
HGC,40,2
ZXC,75,6
OGC,65,6
XTC,136
HHC,,12:17,K7920,,211011-25
NDC,12,14
JAC,85,15
SXC,65,2
HGC,40,2
ZXC,75,6
OGC,65,6
XTC,136
XTC,,21:40,K7922,,211025
OGC,107,6
ZXC,70,6,,1,211026
HGC,76,2
SXC,48,2
JAC,79,15
NDC,84,6
HHC,16
EEC,,15:45,K7924,,!210810-0901
DYC,15,2
DNC,52,2
BTC,31,35
WQC,63,2
WYC,36,2
LHC,39,6
BAC,37,2
WVC,56,4
WXC,26
WXC,,08:27,K7926,,210625-0809|0902-1010
WVC,23,3
BAC,56,2
LHC,40,6
WYC,34,2
WQC,35,2
BTC,73,27
DNC,25,2
DYC,49,2
EEC,17
WXC,,08:26,K7926,,211011-25
WVC,23,4
BAC,56,2
LHC,40,6
WYC,34,2
WQC,35,2
BTC,72,28
DNC,25,2
DYC,49,2
EEC,17
HHC,,11:40,K7927,,210930-1001|07-08
SLC,73,12
BTC,46,6
WQC,63,11
WYC,36,2
LHC,39
LHC,,17:59,K7928,,210930-1001|07-08
WYC,34,2
WQC,34,2
BTC,69,8
HHC,135
BDC,,07:15,K7929
BTC,13,6
EEC,81,4
WGC,179
WGC,,14:18,K7930
EEC,177,4
BTC,86,6
BDC,14
BDC,,07:30,K7931,,210625-1010
BTC,19,8
KDC,94,2
新贤城,10,2
二道沙河,18,1
FDC,17
BDC,,07:30,K7931(南,,211011-25
BTC,19,6
KDC,96,2
新贤城,10,2
二道沙河,18,1
FDC,17
BDC,,15:27,K7933
二道沙河,12,7
新贤城,14,7
KDC,8,7
BTC,90,8
FDC,23
BTC,,14:12,K7935,,210930-1001|07-08
WQC,87,3
LHC,72,6
WVC,90
WVC,,19:10,K7936,,210930-1001|07-08
LHC,93,6
BTC,131
NDC,,16:30,K7937,,210930
CSC,45,5
BTC,97,8
WQC,63,2
LHC,72
NDC,,19:00,K7941,,双&210929-1009
BTC,162,8
LHC,150,18,,1,双&210930-1010
EJC,632
PYF,,15:42,K7966
TYF,70,9
AYF,17,24
XXF,65,6
ZZF,61
ZZF,,09:47,K7968
XXF,75,8
TYF,52,3
AYF,18,24
PYF,83
XXF,,12:45,K7993
ZZF,75
ZZF,,13:50,K7994
XXF,63
ZZF,,12:26,K8002
KFF,46,5
LKF,30,5
MQF,22,4
SQF,48
ZZF,,07:58,K8003
GXF,62,3
LYF,102
LYF,,11:25,K8004
ZZF,93
XXF,,16:22,K8037
ZZF,83
XFN,,13:33,K8051,,!210922-26
YIN,36,6
JMN,50,3
DYN,37,4
HAN,65
PEN,,06:10,K8056
LON,67,6
ZDN,39,4
XUN,61
WCN,,10:28,K8092
YHN,72,3
TMN,22,3
JCN,22,3
