5l000G132906,AOH,KQW,G1329,18
56000G133105,HGH,KQW,G1331,12
78000G133206,KQW,HGH,G1332,14
5l000G133311,AOH,CXW,G1333,21
77000G133507,CXW,AOH,G1334,25
5l000G133750,AOH,CXW,G1337,22
77000G133905,CXW,AOH,G1338,21
6c000G13420G,CWQ,AOH,G1342,11
6c000G13440H,CWQ,AOH,G1344,12
6c000G13460B,CWQ,AOH,G1346,12
5l000G134770,AOH,CWQ,G1347,12
6c000G134809,CWQ,AOH,G1348,4
6c000G13500C,CWQ,AOH,G1350,11
62000G135201,AOQ,AOH,G1352,19
5l000G135305,AOH,CWQ,G1353,12
6c000G13540K,CWQ,AOH,G1354,11
5l000G135551,AOH,CWQ,G1355,13
5l000G135760,AOH,AOQ,G1357,9
5l000G135961,AOH,CWQ,G1359,11
5l000G136160,AOH,CWQ,G1361,13
6c000G13620H,CWQ,AOH,G1362,13
5l000G136370,AOH,CWQ,G1363,13
5l000G136571,AOH,CWQ,G1365,12
64000G136701,JXA,AOH,G1370,23
5l000G136941,AOH,JXA,G1369,23
5l000G137102,AOH,KOM,G1371,24
80000G13720J,KOM,AOH,G1372,21
5l000G1373B3,AOH,KOM,G1373,15
80000G13740P,KOM,AOH,G1374,25
5l000G137585,AOH,KOM,G1375,25
80000G13760H,KOM,AOH,G1376,23
5l000G137770,ESH,KOM,G1377,30
80000G13780F,KOM,ESH,G1378,26
5l000G137905,NKH,KOM,G1379,27
80000G13800E,KOM,NKH,G1380,26
57000G138209,NCG,AOH,G1382,9,,220515-17
5l000G1383D0,AOH,GOG,G1383,16
5l000G138530,AOH,GOG,G1385,12
5l000G138744,AOH,NXG,G1387,9
5u000G13880E,NXG,AOH,G1388,10,,220410
5l000G138950,AOH,NCG,G1389,10
54000G139104,WHH,KOM,G1391,29
80000G139207,KOM,WHH,G1392,27
5l000G139541,AOH,NXG,G1395,9
53000G139720,FXU,KOM,G1397,27
80000G139807,KOM,FXU,G1398,24
5u000G14010C,NXG,IZQ,G1401,11,,220429-30|0504
6c000G14020A,IZQ,SRG,G1402,12
56000G140350,HGH,IZQ,G1403,16
6c000G14040D,IZQ,HGH,G1404,15
57000G14050J,SRG,IZQ,G1405,13
6c000G14060D,IZQ,NXG,G1406,11
5u000G14070C,NXG,IZQ,G1407,9,,220429-0504
6c000G140805,IZQ,NXG,G1408,10
6c000G141000,CWQ,FZS,G1410,10
5e000G141680,NGH,CWQ,G1417,14
6c000G14180E,CWQ,NGH,G1418,12
5q000G142120,EPH,KOM,G1421,28
80000G142206,KOM,EPH,G1422,27
5e000G143240,NGH,CWQ,G1433,13
6c000G143409,CWQ,NGH,G1434,16
54000G143601,ECH,CWQ,G1437,13
6c000G143803,CWQ,ECH,G1438,9
56000G145140,HGH,NXG,G1451,7
5l000G145511,AOH,JJG,G1455,10
5j000G145805,VRH,NXG,G1459,12
56000G146123,HGH,GOG,G1461,11
57000G146207,GOG,HGH,G1462,13
5l000G146400,AOH,NXG,G1464,19
55000G146800,SHH,NXG,G1468,19
5u000G147020,NXG,WXH,G1467,15,,220429-30|0504
5l000G147100,AOH,PBG,G1471,13
57000G147905,JJG,CWQ,G1479,8
6c000G148003,CWQ,JJG,G1480,7
5l000G148102,NKH,KQW,G1481,23
6c000G14820E,CWQ,NKH,G1482,15
5l000G148360,NKH,CWQ,G1483,18
78000G14840C,KQW,NKH,G1484,20
57000G149208,NCG,NKH,G1492,12,,220430
5l000G149362,NKH,NXG,G1493,10
5l000G149530,NKH,NCG,G1495,12
5u000G149607,NXG,NKH,G1496,12,,220428-0504|08-19
5l000G150161,AOH,NFZ,G1501,21
71000G15020D,NFZ,AOH,G1502,25
5l000G1503B3,NKH,NFZ,G1503,25
71000G15040C,NFZ,NKH,G1504,25
5l000G150503,NKH,NFZ,G1505,23,,220429-30|0503-04
5l000G150504,NKH,NFZ,G1505,23,,220514-19
71000G15060P,NFZ,NKH,G1506,25,,220430-0501|04-05
71000G15060Q,NFZ,NKH,G1506,25,,220515-19
6c000G150710,CWQ,NFZ,G1507,12
71000G150801,NFZ,CWQ,G1508,9
5l000G150965,NKH,SVS,G1509,14
5u000G15110B,NXG,KOM,G1511,11,,220415-18|22|24-0505|08-19
80000G15140E,KOM,NXG,G1514,10
78000G152403,KQW,WHN,G1524,11
4e000G152504,WHN,KOM,G1525,6
80000G152607,KOM,WHN,G1526,8
38000G153520,ZAF,KOM,G1535,20
80000G153602,KOM,ZAF,G1536,20
38000G15370B,ZAF,KOM,G1537,19
80000G15380D,KOM,ZAF,G1538,19
5l000G153910,NKH,KOM,G1539,17
80000G154006,KOM,NKH,G1540,21
5l000G154513,NKH,NFZ,G1545,19
71000G154607,NFZ,NKH,G1546,18
48000G154900,UIH,CWQ,G1549,14
6c000G155001,CWQ,UIH,G1550,14
6c000G155410,IZQ,QDK,G1554,22
38000G155903,KBF,BXP,G1558,9
38000G156105,SQF,BXP,G1560,11
24000G156306,BXP,ZAF,G1563,8
38000G156403,ZAF,BXP,G1564,10
24000G156510,VNP,HRH,G1565,9
53000G156600,HRH,VNP,G1566,8
24000G15670C,VNP,SQF,G1567,9
38000G156805,SQF,VNP,G1568,11
24000G157105,BXP,ZKF,G1571,8,,220408-0515
38000G157220,ZKF,BXP,G1572,5,,!220429-0516
4f000G157300,EAY,LUE,G1573,14,,220408-0515
77000G157400,LUE,EAY,G1574,14
24000G157505,BXP,NOF,G1575,13
40000G157601,NOF,BXP,G1576,12
24000G157708,BXP,FXU,G1577,13
53000G157800,FXU,BXP,G1578,10
24000G157906,BXP,EKN,G1579,8
4r000G158002,EKN,BXP,G1580,7
57000G15810E,JJG,WGH,G1584,12
5l000G158304,WGH,JJG,G1583,15
24000G158903,BXP,OUN,G1589,15,,220429-0519
24000G159102,BXP,BNU,G1591,10
53000G159202,BNU,BXP,G1592,9
53000G160140,FXU,IOQ,G1601,29
6i000G16020E,IOQ,BNU,G1602,26
5l000G160510,NKH,PIS,G1605,20
4z000G160601,PIS,NKH,G1606,19
6c000G160707,IZQ,FZS,G1607,16
58000G16090K,FZS,IZQ,G1608,16
5i000G161102,ENH,XKS,G1611,16
5l000G163150,AOH,FZS,G1631,11
58000G16320E,FZS,AOH,G1632,11,,220515-17
5l000G163550,AOH,PIS,G1635,14
5l000G163702,AOH,FZS,G1637,15
5l000G163953,AOH,FZS,G1639,13
56000G164131,HGH,FZS,G1641,10
58000G164208,FZS,HGH,G1642,8
58000G16440A,FZS,WHN,G1644,12,,220408-27
4e000G164709,WHN,FYS,G1647,20
5n000G16480D,FYS,WHN,G1648,16
5l000G165141,AOH,XKS,G1651,15
5l000G165350,AOH,XKS,G1653,6
5l000G165502,AOH,XKS,G1655,15
5l000G165770,AOH,XKS,G1657,12
5l000G165952,AOH,XMS,G1659,9
5l000G166163,BMH,LYS,G1661,24
5c000G16630N,LYS,BMH,G1662,25
5l000G166570,UUH,SZQ,G1665,23
65000G166601,SZQ,UUH,G1666,17
5l000G166714,NKH,XKS,G1667,19
5l000G166931,UUH,XKS,G1669,20
58000G16720G,FZS,NKH,G1672,14,,220429-0519
5l000G167340,AOH,XKS,G1673,24
5l000G167592,NKH,XKS,G1675,18
58000G16760A,XMS,NKH,G1676,23
5l000G167760,NKH,FYS,G1677,15
56000G167952,HGH,XMS,G1679,12
58000G16800U,XMS,HGH,G1680,15,,220410-0519
80000G16820L,KOM,XMS,G1682,25
58000G16840P,XMS,KOM,G1681,25
78000G16860C,KQW,XKS,G1686,25
5l000G168911,AOH,NOS,G1689,8
6c000G16920D,CWQ,XKS,G1692,17
5n000G16940N,XKS,CWQ,G1691,16
80000G16960C,KOM,FZS,G1696,24
58000G16980A,FZS,KOM,G1695,19
76000G170209,ICW,QTP,G1702,22,,!220428-0515
25000G17040G,QTP,ICW,G1701,25,,220408-0516
25000G17090T,TXP,CXW,G1709,21
77000G171004,CXW,TXP,G1710,24
25000G17110P,TXP,EAY,G1711,14,,220408-27
25000G17110Q,TXP,EAY,G1711,14,,220428-0519
4f000G171208,EAY,TXP,G1712,13
25000G171305,TXP,LAJ,G1713,19
8d000G171403,LAJ,TXP,G1714,17
5l000G171622,AOH,ZLN,G1716,16
5l000G172010,AOH,WHN,G1720,4
5l000G172403,AOH,HKN,G1724,5
39000G172604,HKN,AOH,G1723,4,,220408-15|29-0512|15-17
5l000G172801,AOH,DBN,G1728,7
5j000G173250,CEH,MDK,G1733,21
5l000G173642,AOH,WHN,G1736,9
4e000G17380A,WHN,AOH,G1735,9,,220410-27
4e000G17380B,WHN,AOH,G1735,9,,220512-19
5l000G174140,UUH,CWQ,G1741,12
6c000G174209,CWQ,UUH,G1742,11
5l000G174361,NKH,IZQ,G1743,11
6c000G174409,IZQ,NKH,G1744,15
5l000G174701,BMH,IZQ,G1747,13
6c000G174804,IZQ,BMH,G1748,11
80000G175206,KOM,XKS,G1752,22
76000G175508,ICW,FYS,G1758,23,,!220422
58000G17560I,FZS,ICW,G1757,25
5u000G17590B,NXG,CXW,G1759,13,,220429-0504
77000G176103,CXW,NXG,G1760,11
38000G176303,ZKF,AOH,G1763,11,,!220428-0511
5l000G176421,AOH,ZKF,G1764,11
5l000G176803,AOH,EKN,G1768,14
5l000G177242,AOH,CWQ,G1772,10
6c000G177404,CWQ,AOH,G1771,13
5l000G177651,AOH,CWQ,G1776,10
6c000G177807,CWQ,AOH,G1775,12
5l000G178650,AOH,WHN,G1786,12,,w16
56000G179010,HGH,WHN,G1791,12
4e000G179202,WHN,HGH,G1792,7
39000G179302,OYN,HGH,G1796,9
56000G179401,HGH,OYN,G1794,7
38000G180107,ZAF,AOH,G1801,12
5l000G180241,AOH,YIJ,G1802,19
5l000G180651,AOH,ZAF,G1806,11
38000G180830,ZAF,AOH,G1805,9
5l000G181050,AOH,ZAF,G1810,12
3b000G181207,LLF,AOH,G1809,12
38000G181308,ADF,AOH,G1813,14
5l000G181440,AOH,ZAF,G1814,5
87000G181701,YIJ,AOH,G1817,19
5l000G181814,AOH,ZAF,G1818,11
5l000G182241,AOH,LLF,G1822,11
38000G182410,ZAF,AOH,G1821,9
5l000G1826A3,AOH,ZAF,G1826,10
38000G18280B,ZAF,AOH,G1825,6
77000G18320G,CXW,JGK,G1829,27
77000G183609,CXW,QDK,G1836,31
49000G18380D,QDK,CXW,G1835,25,,220427-0510|12|14|16|18
8d000G184021,LAJ,QHK,G1841,25
49000G18420A,QHK,LAJ,G1839,23
4f000G18440H,EAY,RCK,G1844,20
49000G18460E,RCK,EAY,G1843,19,,220427-0519
6c000G18480E,CWQ,YAK,G1848,19
38000G185205,ZAF,QHK,G1852,10
49000G185501,QHK,EAY,G1855,17,,220429-0519
4f000G18560I,EAY,QHK,G1856,17
56000G186260,HGH,TNV,G1863,18
27000G186406,TNV,HGH,G1861,21
5e000G186660,NGH,ZAF,G1866,20
38000G18680D,ZAF,NGH,G1865,12
56000G187052,HZH,LLF,G1871,14
38000G18720A,ZAF,HZH,G1872,13
56000G187464,HGH,LAJ,G1875,23
8d000G187607,LAJ,HGH,G1876,22
5i000G187813,ENH,EAY,G1879,14
4f000G18800D,EAY,ENH,G1880,15
5a000G188234,RNH,EAY,G1883,18
4f000G18840D,EAY,RNH,G1884,20
5l000G188710,NKH,CXW,G1887,21
77000G188805,CXW,NKH,G1888,27
38000G188901,ZAF,HZH,G1889,13
56000G189040,HZH,ZAF,G1890,16
5j000G189480,VRH,EAY,G1895,23
4f000G18960I,EAY,VRH,G1896,23
56000G189870,YWH,EAY,G1899,12
4f000G19000I,EAY,YWH,G1900,15
58000G19020G,FZS,LAJ,G1903,32,,220429-30|0503-04|15-19
8d000G190414,LAJ,FZS,G1904,31
38000G190508,ZAF,FZS,G1905,23
87000G190700,YIJ,JGK,G1910,19
4p000G190901,JGK,YIJ,G1909,17,,220408-26
4f000G19140D,EAY,AOH,G1911,13
4f000G19180K,EAY,AOH,G1915,14
5l000G192045,AOH,EAY,G1920,16
4f000G19220F,EAY,AOH,G1919,15
5l000G192460,AOH,EAY,G1924,13
4f000G19260M,EAY,AOH,G1923,13,,!220427-0510
5l000G192833,AOH,EAY,G1928,14
5l000G193232,AOH,EAY,G1932,12
5l000G193680,AOH,EAY,G1936,11
4f000G19380N,EAY,AOH,G1935,5
5l000G194050,AOH,EAY,G1940,8
4f000G19420D,EAY,AOH,G1939,15,,!220428-0510
38000G194700,JOF,AOH,G1947,12
5l000G194800,AOH,JOF,G1948,14
5q000G195203,EPH,ABV,G1952,24
27000G195417,ABV,EPH,G1951,22
5l000G195670,AOH,TNV,G1956,20
27000G19580B,TNV,AOH,G1955,17
26000G195905,SJP,AOH,G1959,12
5l000G196002,AOH,SJP,G1960,14
38000G196105,ZAF,NGH,G1961,18
5e000G196220,NGH,ZAF,G1962,15
38000G196310,ZAF,VHH,G1963,20
5j000G196400,VHH,ZAF,G1964,24
38000G196501,ZAF,VRH,G1965,18
5j000G196680,VRH,ZAF,G1966,16
5l000G197051,AOH,LAJ,G1970,20
8d000G197207,LAJ,AOH,G1969,22
5l000G197470,AOH,CXW,G1974,24
77000G19760F,CXW,AOH,G1973,26
56000G197810,HGH,LAJ,G1979,19
8d000G198002,LAJ,HGH,G1980,22,,220408-0512
76000G198309,ICW,CEH,G1982,30
5j000G198423,CEH,ICW,G1981,25
5l000G198610,AOH,XVF,G1986,16
38000G198800,XVF,AOH,G1985,18
38000G199108,ZAF,VRH,G1991,24
5j000G199204,VRH,ZAF,G1992,22
77000G199602,CXW,QDK,G1996,27
49000G199801,QDK,CXW,G1995,26
38000G20010H,ZZF,EAY,G2001,7
4f000G20020M,EAY,ZAF,G2002,6
38000G202108,ZAF,LAJ,G2021,12
8d000G202205,LAJ,ZAF,G2022,13
38000G202309,SQF,LAJ,G2023,14
8d000G202405,LAJ,ZAF,G2024,11
38000G203130,ZAF,HAN,G2031,11
42000G203230,HAN,ZAF,G2032,7,,!220416-0512
4e000G20350A,WHN,VRH,G2035,16
5j000G203670,VRH,WHN,G2036,17
4e000G20390C,WHN,VRH,G2039,18,,220414-19
5j000G204070,VRH,WHN,G2040,21
38000G20430X,ZAF,NXG,G2043,11,,w5671
5u000G20440Y,NXG,ZAF,G2044,15,,220429-30
38000G20450B,ZAF,XKS,G2045,26
4f000G20520A,EAY,WKK,G2053,23
49000G205408,WKK,EAY,G2051,21
6y000G205600,JOQ,JGK,G2056,18,,220408-29
6y000G205601,JOQ,JGK,G2056,18,,220430-0519
4p000G205810,JGK,JOQ,G2055,23,,220409-30
4p000G20580C,JGK,JOQ,G2055,23,,220501-13|15-19
71000G206603,NFZ,MDK,G2066,16
47000G206803,MDK,NFZ,G2065,28,,!220413-28
38000G20700B,ZAF,QHK,G2071,17
38000G207404,ZAF,WKK,G2075,19
76000G20880F,ICW,YAK,G2089,26
49000G20940C,QHK,LAJ,G2095,31,,220429-0519
8d000G209604,LAJ,QHK,G2093,22
6c000G210508,CWQ,KQW,G2105,9
78000G21080A,KQW,CWQ,G2108,9
6c000G211504,CWQ,KOM,G2115,12
78000G211602,KQW,CWQ,G2116,6
6c000G211710,CWQ,RDQ,G2117,7
80000G21220B,KOM,CWQ,G2122,12
6c000G212506,CWQ,KOM,G2125,15
80000G212604,KOM,CWQ,G2126,14
6c000G213102,CWQ,RDQ,G2131,7
64000G213302,RDQ,CWQ,G2132,7
64000G213703,RDQ,IOQ,G2137,19
6i000G213804,IOQ,RDQ,G2138,14
6c000G21510A,CWQ,CXW,G2151,14,,w5671
6c000G215109,CWQ,CXW,G2151,14,,w234
77000G215303,CXW,CWQ,G2152,9,,w5671
77000G215302,CXW,CWQ,G2152,9,,w234
6c000G21610N,CWQ,ICW,G2161,14,,w7456
6c000G21610M,CWQ,ICW,G2161,14,,w123
76000G21630H,ICW,CWQ,G2162,14,,w7456
76000G21630G,ICW,CWQ,G2162,14,,w123
6c000G218105,CWQ,ICW,G2181,13
76000G218305,ICW,CWQ,G2182,12
56000G218510,HGH,ICW,G2185,25
76000G218705,ICW,HGH,G2186,21
5l000G218901,AOH,ICW,G2189,25
76000G219106,ICW,AOH,G2190,25
5l000G219320,AOH,ICW,G2193,21
76000G219503,ICW,AOH,G2194,29
38000G220104,ZAF,ICW,G2201,12
38000G22030A,ZAF,ICW,G2203,13
76000G220408,ICW,ZAF,G2204,14
38000G22050A,SQF,ICW,G2205,19
77000G220607,CXW,UUH,G2206,22
5l000G220701,UUH,CXW,G2207,24
76000G220802,ICW,ZAF,G2208,10
76000G221008,ICW,ZAF,G2210,12
38000G221105,ZAF,ICW,G2211,13,,!220428-0515
76000G221205,ICW,ZAF,G2212,12
38000G221307,ADF,ICW,G2213,15
76000G221407,ICW,ZAF,G2214,10
38000G22150B,ZAF,CXW,G2215,17
77000G221607,CXW,ZAF,G2216,18
38000G221706,ZAF,ICW,G2217,14
76000G221806,ICW,ZAF,G2218,11
4f000G223108,EAY,CXW,G2231,11
77000G223206,CXW,EAY,G2232,12
27000G223710,TNV,KQW,G2237,23
78000G223800,KQW,TNV,G2238,25
27000G223903,TNV,CUW,G2239,20
77000G224001,CUW,TNV,G2240,25
49000G225901,QHK,YIJ,G2259,22,,220429-0519
87000G226111,YIJ,QHK,G2260,19
6i000G226801,IOQ,CWQ,G2269,13
6c000G227010,CWQ,IOQ,G2270,14
76000G227707,ICW,XKS,G2280,29
5n000G227807,XKS,ICW,G2279,24
38000G228101,ZAF,IOQ,G2281,22
6i000G228202,IOQ,ZAF,G2282,22
4e000G228502,WHN,GOG,G2285,14,,!220506-12
57000G228605,GOG,WHN,G2286,14,,!220506-12
4e000G229309,WHN,XMS,G2293,15
58000G22940C,XMS,WHN,G2294,21
5n000G229606,XKS,EAY,G2297,32,,!220514
4f000G229806,EAY,XKS,G2295,25
76000G230105,YXE,VRH,G2304,25
5j000G2302B3,VRH,YXE,G2303,22
78000G230502,BOE,VRH,G2308,24
5j000G2306B0,VRH,BOE,G2307,24
5j000G231240,VRH,CWQ,G2313,14
6c000G23140A,CWQ,VRH,G2314,15
5j000G231632,VRH,CWQ,G2317,13
6c000G231809,CWQ,VRH,G2318,12
5j000G232281,VRH,NXG,G2323,12,,w5671
5j000G233220,NHH,KQW,G2333,23
78000G23340A,KQW,NHH,G2334,24
5l000G233590,NKH,KQW,G2335,23
78000G23360A,KQW,NKH,G2336,25
71000G234006,NNZ,FZS,G2340,20
5e000G234340,NGH,NFZ,G2343,31
71000G23440F,NFZ,NGH,G2344,29
5j000G234710,TZH,CWQ,G2347,15
6c000G234807,CWQ,TZH,G2348,12
5e000G235730,NGH,NCG,G2357,15
5u000G23580B,NXG,NGH,G2358,16,,220428-0504|13-19
5e000G236301,NGH,KQW,G2363,25
78000G236409,KQW,NGH,G2364,26
5l000G236570,AOH,SYQ,G2365,18
62000G23660E,SYQ,AOH,G2366,18
76000G23710C,ICW,XKS,G2370,25
56000G237930,HGH,XKS,G2379,18
5n000G23800D,XKS,HGH,G2380,12,,220429-0504
56000G238122,HGH,NCG,G2381,13
5u000G238207,NXG,HGH,G2382,16
56000G238940,HGH,EAY,G2389,28
4f000G239009,EAY,HGH,G2387,28
56000G239550,HGH,ZAF,G2398,18
38000G239707,ZAF,HGH,G2397,19
24000G245701,VAP,NDC,G2457,5
33000G245802,NDC,VAP,G2458,5
24000G245901,VAP,NDC,G2459,5
33000G246002,NDC,VAP,G2460,2
24000G246101,VAP,NDC,G2461,2
33000G246201,NDC,VAP,G2462,5
24000G246301,VAP,NDC,G2463,5
33000G246402,NDC,VAP,G2464,5
24000G246501,VAP,NDC,G2465,5
33000G246602,NDC,VAP,G2466,4
24000G246701,VAP,NDC,G2467,4
33000G246802,NDC,VAP,G2468,5
24000G246901,VAP,NDC,G2469,4
33000G247001,NDC,VAP,G2470,5
24000G247101,VAP,NDC,G2471,5
33000G247201,NDC,VAP,G2472,2
24000G247301,VAP,NDC,G2473,2
33000G247402,NDC,VAP,G2474,5
24000G247501,VAP,NDC,G2475,5
33000G247602,NDC,VAP,G2476,5
24000G247702,VAP,NDC,G2477,3
33000G247802,NDC,VAP,G2478,7
24000G249102,VAP,BTC,G2491,6
33000G249202,BTC,VAP,G2492,3
24000G249301,VAP,BTC,G2493,7
33000G249402,BTC,VAP,G2494,8
24000G249501,VAP,BTC,G2495,3
33000G249602,BTC,VAP,G2496,7
24000G253101,VAP,DMV,G2531,2
28000G253202,DMV,VAP,G2532,2
24000G253301,VAP,DMV,G2533,6
28000G253402,DMV,VAP,G2534,5
24000G253501,VAP,DMV,G2535,4
28000G253602,DMV,VAP,G2536,5
24000G253701,VAP,DMV,G2537,5
28000G253802,DMV,VAP,G2538,6
24000G253901,VAP,DMV,G2539,5
28000G254002,DMV,VAP,G2540,2
24000G254101,VAP,DMV,G2541,2
28000G254202,DMV,VAP,G2542,4
24000G255101,VNP,UAH,G2551,11
5i000G255201,ENH,VNP,G2552,8
24000G255305,VNP,NYH,G2553,14,,220408-27
24000G255307,VNP,NYH,G2553,14,,220428-0519
53000G255410,UAH,VNP,G2554,11
24000G255500,VNP,ENH,G2555,7
52000G255600,NYH,VNP,G2556,13
24000G255701,VNP,RNH,G2557,16
50000G255800,QUH,VNP,G2558,14
24000G256102,VNP,NYH,G2561,14
52000G256200,NYH,VNP,G2562,15,,w567
24000G256300,VNP,ENH,G2563,9
5i000G256400,ENH,VNP,G2564,5
24000G256510,VNP,ENH,G2565,8,,w567&220429-0515
52000G256600,NYH,VNP,G2566,12
59000G256800,AQH,VNP,G2568,10
24000G257101,VNP,WXH,G2571,14
5l000G257200,UUH,VNP,G2572,9
24000G257300,VNP,UTH,G2573,13
24000G257502,VNP,NUH,G2575,16
24000G257707,VNP,UTH,G2577,11
5s000G257800,YUH,VNP,G2578,11
48000G258000,UIH,VNP,G2580,9,,220408-29
48000G258001,UIH,VNP,G2580,9,,220430-0519
24000G258104,VNP,AFH,G2581,10
5f000G258200,AFH,VNP,G2582,12
5f000G258400,UTH,VNP,G2584,11
24000G258501,VNP,NKH,G2585,7
5f000G258600,NUH,VNP,G2586,13
24000G258704,VNP,UIH,G2587,9,,220408-28
24000G258703,VNP,UIH,G2587,9,,220429-0519
55000G258800,WXH,VNP,G2588,10
24000G258900,VNP,UUH,G2589,10
5f000G259000,UTH,VNP,G2590,10
24000G259504,VNP,TAU,G2595,14
59000G259600,TAU,VNP,G2596,16
27000G260206,TNV,SBT,G2602,14
12000G260408,SBT,TNV,G2601,9
27000G260608,TNV,QTP,G2606,13
25000G260806,QTP,TNV,G2605,10
25000G260909,TXP,TNV,G2609,7
27000G261005,TNV,TXP,G2610,8
55000G261602,SHH,ZAF,G2616,13
38000G261801,ZAF,SHH,G2615,14
1g000G262509,DFT,WHN,G2625,21
4e000G26260B,WHN,DFT,G2626,25,,220409-13
12000G263004,SYT,NUH,G2631,32
5f000G263221,NUH,SYT,G2629,32
04000G263401,QNB,KDK,G2635,28
47000G263600,KDK,QNB,G2633,26,,220501-19
5f000G264230,NUH,JGK,G2642,11
12000G265001,SOT,UMK,G2647,16
12000G265206,SBT,RCK,G2653,23
0h000G265610,VAB,NUH,G2657,19
5f000G265810,NUH,VAB,G2655,24
5l000G266210,AOH,JGK,G2662,9
52000G266840,NYH,YAK,G2669,23
48000G267601,UIH,EAY,G2677,11
4f000G267805,EAY,UIH,G2678,14
77000G268005,CXW,NUH,G2680,29
5f000G268205,NUH,CXW,G2679,27
8d000G268604,LAJ,WKK,G2686,28,,220408-0512
5f000G268810,AFH,KQW,G2689,23
78000G269000,KQW,AFH,G2690,19,,!220428-0515
38000G269310,ZAF,IOQ,G2693,25
6i000G269400,IOQ,ZAF,G2694,22
4p000G269700,JGK,IOQ,G2697,26,,220428-0504|06|08|10|12|14|16|18
6i000G269801,IOQ,JGK,G2698,26
4e000G270102,WHN,IOQ,G2701,15,,w16&220409-25
6i000G270200,IOQ,WHN,G2702,18,,w16
4e000G270301,WHN,IOQ,G2703,18,,220429-30|0504
6i000G270400,IOQ,WHN,G2704,19
65000G270600,SZQ,WHN,G2706,17
4e000G270701,WHN,IOQ,G2707,17,,220504
6i000G270800,IOQ,WHN,G2708,7
4e000G270901,WHN,IOQ,G2709,15,,220429-0505
6i000G271001,IOQ,WHN,G2710,16
4e000G271101,WHN,IOQ,G2711,13,,220429-0505
6i000G271200,IOQ,WHN,G2712,18
6i000G272200,IOQ,NCG,G2722,11
65000G272402,SZQ,NXG,G2724,10
5u000G272501,NXG,IOQ,G2725,5,,220428-0504
6i000G272601,IOQ,NXG,G2726,10
5u000G272700,NXG,SZQ,G2727,8,,220428-30|0504
6i000G272800,IOQ,NXG,G2728,5
5u000G272901,NXG,SZQ,G2729,5,,220408-11|30-0506
6i000G273000,IOQ,NXG,G2730,10,,w5671
5u000G273101,NXG,IOQ,G2731,10
65000G273200,SZQ,NCG,G2732,9
5u000G273301,NXG,SZQ,G2733,6,,220429-30|0504
65000G273401,SZQ,NCG,G2734,12
5u000G273503,NXG,IOQ,G2735,10,,220428|0504
5u000G273500,NXG,IOQ,G2735,10,,220429-30
65000G273600,SZQ,NXG,G2736,5
57000G273710,NCG,IOQ,G2737,11,,220429-0505|15-19
65000G273801,SZQ,NXG,G2738,10
6i000G274000,IOQ,NXG,G2740,11
5u000G274101,NXG,SZQ,G2741,10,,220408-10|29-0505
6i000G274200,IOQ,NXG,G2742,11
57000G274300,NCG,SZQ,G2743,5,,220413-21|26-0519
6i000G274400,IOQ,NXG,G2744,13,,w5671
6i000G274402,IOQ,NXG,G2744,13,,220428|0504
6i000G274600,IOQ,NXG,G2746,14
57000G274701,NCG,IOQ,G2747,9,,220408-28
6i000G274800,IOQ,NXG,G2748,14
5u000G274901,NXG,IOQ,G2749,12,,220408-11|30-0506
6i000G275000,IOQ,NXG,G2750,5
57000G275101,NCG,SZQ,G2751,5,,220428-30|0504
65000G275201,SZQ,NXG,G2752,8
6i000G275603,IOQ,GOG,G2756,4
65000G275700,GGQ,JIG,G2757,10
57000G275900,JIG,GGQ,G2758,10,,220429-0519
5y000G276100,WYG,SZQ,G2761,11,,220430-0501
6i000G276201,IOQ,JJG,G2762,11
57000G276301,JJG,IOQ,G2763,12,,220427-0519
6i000G276401,IOQ,JDG,G2764,18
57000G276510,JJG,IOQ,G2765,15,,220508-19
6i000G276600,IOQ,JJG,G2766,14
57000G276700,JDG,IOQ,G2767,16,,220508-19
65000G276800,SZQ,WYG,G2768,8
57000G276901,JJG,IOQ,G2769,11,,220428-0504
65000G277001,SZQ,JJG,G2770,6
6i000G277200,IOQ,PBG,G2772,12
5w000G277401,PBG,IOQ,G2771,13
65000G277500,GGQ,GOG,G2775,4
57000G277701,GOG,GGQ,G2776,8,,220429-0505|13-19
5l000G278100,NKH,SZQ,G2781,18
65000G278201,SZQ,NKH,G2782,16
55000G278800,SHH,SZQ,G2788,21
65000G279003,SZQ,AOH,G2787,21
5i000G279300,ENH,IOQ,G2793,16
6i000G279400,IOQ,ENH,G2794,18
5i000G279510,ENH,SZQ,G2795,17
65000G279601,SZQ,ENH,G2796,16
76000G280104,ICW,KOM,G2801,9
80000G280204,KOM,ICW,G2802,13
76000G280306,ICW,KOM,G2803,8
80000G280406,KOM,ICW,G2804,12
26000G280502,SJP,HGH,G2805,19,,220408-0510
56000G280610,HGH,SJP,G2806,13
26000G280706,SJP,NGH,G2807,21
5e000G280814,NGH,SJP,G2808,21
26000G28110I,SJP,AOH,G2811,16
5l000G281201,AOH,SJP,G2812,14
26000G28150K,SJP,HGH,G2815,14
56000G281601,HGH,SJP,G2816,14
76000G282101,ICW,KOM,G2821,13
80000G282202,KOM,ICW,G2822,3
76000G282300,ICW,KOM,G2823,11
80000G282406,KOM,ICW,G2824,11
76000G282501,ICW,KOM,G2825,10
80000G282603,KOM,ICW,G2826,10
76000G282703,ICW,KOM,G2827,10
80000G282803,KOM,ICW,G2828,12
